time,longitude,radius,latitude,Vr
2024-09-28 11:07:30,283.91014796867563,25.770945232134757,1.8326610178839764,277.61370992470444
2024-09-28 11:22:30,283.98819858270735,25.667013264828153,1.8192573630340336,278.2240754560212
2024-09-28 11:37:30,284.0680829252615,25.56299974801626,1.8057160826641852,270.1674104915896
2024-09-28 11:52:30,284.14982489886575,25.45890567007931,1.7920352687520915,270.48972671703166
2024-09-28 12:07:30,284.2334488098831,25.35473205272349,1.7782129823608734,257.8742348358375
2024-09-28 12:22:30,284.3189793765845,25.25047995189129,1.7642472531445448,252.09466758322696
2024-09-28 12:37:30,284.4064417368694,25.146150458824145,1.750136078866128,250.4095973910005
2024-09-28 12:52:30,284.4958614567593,25.041744700976142,1.7358774248891748,246.4613525785518
2024-09-28 13:07:30,284.58726453881576,24.937263842994646,1.721469223670662,246.32527080017084
2024-09-28 13:22:30,284.68067743032947,24.83270908794785,1.7069093742811383,245.61168744275477
2024-09-28 13:37:30,284.7761270322918,24.72808167824363,1.6921957418761626,240.0667779632721
2024-09-28 13:52:30,284.8736407083844,24.623382896776224,1.677326157192495,238.41291906744704
2024-09-28 14:07:30,284.9732462844413,24.518614062524826,1.6622984166022123,235.88150793958923
2024-09-28 14:22:30,285.0749720849964,24.41377654817364,1.6471102799848478,237.02811136840972
2024-09-28 14:37:30,285.1788469168942,24.308871765621607,1.6317594717408654,231.68847303645612
2024-09-28 14:52:30,285.2849000860518,24.20390117175831,1.616243679867608,228.29538592689943
2024-09-28 15:07:30,285.3931614078631,24.09886627008076,1.6005605554007083,229.21147649182748
2024-09-28 15:22:30,285.5036612174089,23.993768611982667,1.5847077119013044,235.50821617296043
2024-09-28 15:37:30,285.61643037917304,23.88860979826848,1.568682724973929,298.45575959933217
2024-09-28 15:52:30,285.7315002976336,23.78339148043343,1.5524831317467729,251.46456214903628
2024-09-28 16:07:30,285.84890292780443,23.67811536212992,1.5361064303776706,240.9580169283436
2024-09-28 16:22:30,285.96867078563815,23.5727832007886,1.519550079583274,239.39511589082585
2024-09-28 16:37:30,286.09083695908276,23.4673968090053,1.5028114981315517,248.08662946675068
2024-09-28 16:52:30,286.21543511932475,23.361958056173577,1.485888064372369,280.1917925224211
2024-09-28 17:07:30,286.3424995316536,23.25646887019605,1.468777115783056,280.6623230676289
2024-09-28 17:22:30,286.4720650670307,23.150931239105713,1.451475948501539,263.94766471250534
2024-09-28 17:37:30,286.6041672140751,23.045347212726245,1.433981816868942,263.9223608738299
2024-09-28 17:52:30,286.7388420903368,22.939718904625717,1.4162919330253771,267.8961059129557
2024-09-28 18:07:30,286.8761264546591,22.83404849381973,1.3984034664701013,271.89284345504507
2024-09-28 18:22:30,287.01605771933964,22.728338226662057,1.3803135436603282,274.74084714834805
2024-09-28 18:37:30,287.1586739623381,22.62259041893186,1.3620192476523314,274.0793670384493
2024-09-28 18:52:30,287.3040139400234,22.516807457665593,1.3435176177092136,260.9814807625112
2024-09-28 19:07:30,287.4521170999067,22.41099180330828,1.3248056489758346,242.1350759696771
2024-09-28 19:22:30,287.603023593335,22.305145991890363,1.3058802921728812,243.13778778584464
2024-09-28 19:37:30,287.75677428887263,22.199272637120657,1.2867384532919046,228.7796734394723
2024-09-28 19:52:30,287.9134107855699,22.09337443263773,1.2673769933358692,221.33788872927747
2024-09-28 20:07:30,288.0729754259782,21.987454154500497,1.247792728125111,244.71645450751257
2024-09-28 20:22:30,288.2355113102254,21.88151466335348,1.2279824280659746,201.01882584280784
2024-09-28 20:37:30,288.401062309684,21.775558906990284,1.207942818017712,206.3127261388956
2024-09-28 20:52:30,288.56967308046023,21.669589922951396,1.1876705771956035,209.10820359513917
2024-09-28 21:07:30,288.741389077788,21.563610841039825,1.1671623390894217,220.7832947385427
2024-09-28 21:22:30,288.9162565702359,21.457624885992576,1.1464146914460986,258.0278117159885
2024-09-28 21:37:30,289.0943226535456,21.35163538037011,1.1254241763326986,248.1194147107925
2024-09-28 21:52:30,289.2756352653748,21.24564574728157,1.1041872902097074,266.2679987479132
2024-09-28 22:07:30,289.4602431999012,21.139659513272974,1.0827004840808532,271.69866444073455
2024-09-28 22:22:30,289.6481961217018,21.03368031153275,1.060960163757419,272.77621292462476
2024-09-28 22:37:30,289.83954458093126,20.927711884837983,1.0389626901247595,280.49949916527544
2024-09-28 22:52:30,290.03434002795177,20.821758088715516,1.016704379510717,290.86850176651006
2024-09-28 23:07:30,290.23263482760416,20.71582289488931,0.9941815041782772,282.83075959933217
2024-09-28 23:22:30,290.4344822742813,20.60991039447975,0.971390292836082,295.2082928912529
