time,longitude,radius,latitude,Vr,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2024-12-22 07:07:30,142.53692558699024,30.66578107547799,2.804180321297186,289.2060243775468,69.46355236952019,30.0,0.0
2024-12-22 07:22:30,142.53798466699396,30.562289471736644,2.7972767386043684,265.48713965011467,62.936163712755956,30.0,0.0
2024-12-22 07:37:30,142.54005411652997,30.458663715919915,2.790307169517442,265.4123808498034,62.915811688892404,30.0,0.0
2024-12-22 07:52:30,142.5431455806182,30.354903602268266,2.783270729778245,250.06689411722468,58.03271955767366,30.0,0.0
2024-12-22 08:07:30,142.5472708804967,30.251008928076516,2.776166520314893,263.6663418975024,62.395744508213056,30.0,0.0
2024-12-22 08:22:30,142.552442071526,30.14697950739776,2.768993624395073,265.38756594659145,62.92075442744766,30.0,0.0
2024-12-22 08:37:30,142.5586713737251,30.04281515286476,2.7617511107156836,267.6955131938243,63.613531412489635,30.0,0.0
2024-12-22 08:52:30,142.56597120212226,29.93851568267776,2.7544380318495234,284.3832436513473,68.25336584345172,30.0,0.0
2024-12-22 09:07:30,142.57435417053907,29.834080920684148,2.747053423903455,277.58963947998683,66.44305548204875,30.0,0.0
2024-12-22 09:22:30,142.58383309582354,29.72951069659109,2.7395963061779303,267.7969551500664,63.66859769205024,30.0,0.0
2024-12-22 09:37:30,142.59442100160092,29.624804846319407,2.7320656808247095,266.56313494066336,63.31391673837845,30.0,0.0
2024-12-22 09:52:30,142.60613112266353,29.51996321211669,2.7244605324785125,268.54204643256435,63.90985232079572,30.0,0.0
2024-12-22 10:07:30,142.61897689041564,29.414985638514377,2.7167798287985807,264.34509295103413,62.673253214751185,30.0,0.0
2024-12-22 10:22:30,142.63297197759698,29.30987198183578,2.709022518162343,277.3713709124868,66.44176418799077,30.0,0.0
2024-12-22 10:37:30,142.6481303017029,29.20462211013449,2.7011875293195855,281.0760286064839,67.46114313365626,30.0,0.0
2024-12-22 10:52:30,142.66446599022137,29.099235894549786,2.6932737728866067,261.16606209294474,61.745606982575,30.0,0.0
2024-12-22 11:07:30,142.68199340404664,28.993713213961005,2.6852801400495476,253.5022379491844,59.316813171131,30.0,0.0
2024-12-22 11:22:30,142.7007271424588,28.88805395513691,2.6772055021440173,251.6307565032973,58.71552577140028,30.0,0.0
2024-12-22 11:37:30,142.7206820480489,28.78225801302369,2.6690487102335796,224.31930201128864,48.510065455555605,30.0,0.0
2024-12-22 11:52:30,142.74187321158402,28.67632529117693,2.6608085946857236,232.6752710128718,51.91460280985706,30.0,0.0
2024-12-22 12:07:30,142.76431597282286,28.570255701021452,2.652483964945716,225.2306638333411,48.934908393938656,30.0,0.0
2024-12-22 12:22:30,142.78802590539243,28.46404915804933,2.6440736100868745,236.09892456419612,53.27783522964029,30.0,0.0
2024-12-22 12:37:30,142.81301891696293,28.357705601375073,2.635576293694643,260.98361081699073,61.837590268684835,30.0,0.0
2024-12-22 12:52:30,142.83931114968385,28.251224972837104,2.62699075854672,258.3647163877781,61.043081186292,30.0,0.0
2024-12-22 13:07:30,142.8669190210848,28.144607224431297,2.618315724392182,250.4719279213735,58.493153340184904,30.0,0.0
2024-12-22 13:22:30,142.8958592299124,28.03785231879052,2.6095498874664207,247.0046977520674,57.33773038293043,30.0,0.0
2024-12-22 13:37:30,142.92614876220833,27.930960229431715,2.600691919971614,245.08941621249423,56.69941534113502,30.0,0.0
2024-12-22 13:52:30,142.95780489740773,27.823930941147772,2.5917404695531774,246.6902201343324,57.29060761421857,30.0,0.0
2024-12-22 14:07:30,142.99084521117751,27.71676444995889,2.582694158940373,225.0326419518913,49.07887060707009,30.0,0.0
2024-12-22 14:22:30,143.02528755404904,27.609460758416304,2.573551586801945,217.6728656287611,45.9380383232525,30.0,0.0
2024-12-22 14:37:30,143.06115016886864,27.502019895601297,2.564311321617327,234.08081265385812,52.7792534320713,30.0,0.0
2024-12-22 14:52:30,143.09845157856114,27.394441896865327,2.554971907057701,227.64807016669576,50.265423208909965,30.0,0.0
2024-12-22 15:07:30,143.13721063263492,27.28672681100746,2.545531859429173,229.34722592128256,50.991950661909755,30.0,0.0
2024-12-22 15:22:30,143.17744651398542,27.17887470073573,2.535989667073681,243.32026245292545,56.323768390200655,30.0,0.0
2024-12-22 15:37:30,143.21917874615116,27.070885643281528,2.526343789764389,221.439378130217,47.78330851148206,30.0,0.0
2024-12-22 15:52:30,143.26242720094515,26.962759730781933,2.516592658060995,226.6911826931214,50.03754079374005,30.0,0.0
2024-12-22 16:07:30,143.30721209011742,26.85449706835168,2.506734673487741,216.92329180772737,45.88447993458226,30.0,0.0
2024-12-22 16:22:30,143.35355399470538,26.74609777801578,2.49676820677068,224.41820705191384,49.184457673601,30.0,0.0
2024-12-22 16:37:30,143.40147391401285,26.637562005443048,2.4866915950516706,218.66087748355295,46.75291016867254,30.0,0.0
2024-12-22 16:52:30,143.4509931980811,26.52888990897905,2.4765031450814092,227.66343906510855,50.62423171690449,30.0,0.0
2024-12-22 17:07:30,143.50213358515532,26.420081664822536,2.4662011310156973,251.45169485374177,59.45712538438147,30.0,0.0
2024-12-22 17:22:30,143.55491721077203,26.311137467503578,2.455783793678035,223.69020831821152,49.07934800741202,30.0,0.0
2024-12-22 17:37:30,143.60936661654122,26.20205753052151,2.4452493398138877,223.84778781756884,49.20030427054934,30.0,0.0
2024-12-22 17:52:30,143.66550475922236,26.09284208714286,2.434595941336272,235.7223279108592,54.01231007300248,30.0,0.0
2024-12-22 18:07:30,143.72335497722167,25.98349138533464,2.4238217367928296,209.91795664629117,43.04945316476039,30.0,0.0
2024-12-22 18:22:30,143.78294113291025,25.87400570568476,2.4129248236122827,208.69802459351837,42.5205559366799,30.0,0.0
2024-12-22 18:37:30,143.844287497245,25.764385346191123,2.401903263831333,203.0613271114508,39.771000590762014,30.0,0.0
2024-12-22 18:52:30,143.9074187916725,25.654630626889944,2.3907550816058016,209.31285475792987,42.94247910594794,30.0,0.0
2024-12-22 19:07:30,143.9723602021252,25.54474189112911,2.379478262151635,212.48643978615465,44.5153794303186,30.0,0.0
2024-12-22 19:22:30,144.0391373896295,25.43471950650513,2.368070750881015,305.4664751329735,74.85557232939948,30.0,0.0
2024-12-22 19:37:30,144.1077765014711,25.324563865575325,2.35653045248602,219.71419031719532,47.92254729268984,30.0,0.0
2024-12-22 19:52:30,144.1783041485714,25.214275383011092,2.3448552318362013,197.53465077454672,37.19322748877386,30.0,0.0
2024-12-22 20:07:30,144.2507475136239,25.10385450713979,2.3330429078670227,190.73033525395763,33.448972180181215,30.0,0.0
2024-12-22 20:22:30,144.32513429069135,24.993301713019523,2.3210912564663206,211.07225954017852,44.20179358206349,30.0,0.0
2024-12-22 20:37:30,144.40149269493892,24.882617503079285,2.3089980096182083,194.26330706215785,35.61481508875943,30.0,0.0
2024-12-22 20:52:30,144.4798514867241,24.771802409511867,2.2967608537825708,195.55460651473385,36.41152145488229,30.0,0.0
2024-12-22 21:07:30,144.56023998453267,24.66085699516843,2.284377428848737,207.55604347063525,42.74070535329406,30.0,0.0
2024-12-22 21:22:30,144.6426880782662,24.549781854634375,2.271845327072915,199.854659726996,38.8995456118883,30.0,0.0
2024-12-22 21:37:30,144.72722621398788,24.438577612879588,2.2591620935720123,194.88947095734272,36.29007128576268,30.0,0.0
2024-12-22 21:52:30,144.81388549691735,24.327244934261635,2.246325220352674,186.2513638215924,31.34754988219146,30.0,0.0
2024-12-22 22:07:30,144.90269762628904,24.215784516705067,2.233332149501353,192.36340723514547,35.04157559777417,30.0,0.0
2024-12-22 22:22:30,144.9936949225127,24.104197094156213,2.2201802713468486,207.0088803467965,42.90503224931132,30.0,0.0
2024-12-22 22:37:30,145.08691034839575,23.992483438238416,2.2068669229481888,194.55632805731068,36.46407619490594,30.0,0.0
2024-12-22 22:52:30,145.18237752447843,23.880644359572074,2.193389386883907,184.7303645610902,30.781803442936678,30.0,0.0
2024-12-22 23:07:30,145.28013072619913,23.76868070793015,2.179744891065263,186.01957619545715,31.672411644655938,30.0,0.0
2024-12-22 23:22:30,145.38020496237095,23.65659337797414,2.165930604015149,173.70126681724443,23.715808707183783,30.0,0.0
2024-12-22 23:37:30,145.4826359313205,23.544383306465477,2.1519436369396714,173.1525876460768,23.432714279109803,30.0,0.0
2024-12-22 23:52:30,145.5874600521259,23.432051474910462,2.1377810416289083,180.29270574173557,28.37107201724865,30.0,0.0
2024-12-23 00:07:30,145.69471448449215,23.319598911127876,2.1234398090014417,190.61649894578613,34.82676825234677,30.0,0.0
2024-12-23 00:22:30,145.8044371347184,23.207026690221415,2.108916868413565,177.29161004775403,26.603874003790168,30.0,0.0
2024-12-23 00:37:30,145.91666671836316,23.094335938801215,2.0942090837729377,176.89299517460609,26.44749420974472,30.0,0.0
2024-12-23 00:52:30,146.03144273274526,22.981527834143613,2.0793132547433486,177.1535235891841,26.737965934119018,30.0,0.0
2024-12-23 01:07:30,146.14880549051276,22.86860360672552,2.0642261145015226,173.30389358608434,24.20544161805708,30.0,0.0
2024-12-23 01:22:30,146.26879613065708,22.755564541919288,2.048944328779468,171.6589137235198,23.156868543143446,30.0,0.0
2024-12-23 01:37:30,146.39145666502216,22.642411982684255,2.033464492887324,174.02545097860897,24.953703524655964,30.0,0.0
2024-12-23 01:52:30,146.51682998325916,22.529147331098244,2.017783131092104,182.1968653257047,30.525483379670277,30.0,0.0
2024-12-23 02:07:30,146.64495986872004,22.415772050363575,2.0018966954001156,179.07579564350127,28.63202752272798,30.0,0.0
2024-12-23 02:22:30,146.77589101871266,22.302287666852088,1.985801564093372,176.25274511146335,26.872738629702155,30.0,0.0
2024-12-23 02:37:30,146.90966907745891,22.188695772488852,1.969494039538928,200.7558529307376,41.6412076723891,30.0,0.0
2024-12-23 02:52:30,147.04634067221338,22.074998027532885,1.952970345818125,193.7155718370023,37.952066238440295,30.0,0.0
2024-12-23 03:07:30,147.1859534105278,21.961196162370367,1.9362266286146732,186.18189849489744,33.67728298164394,30.0,0.0
2024-12-23 03:22:30,147.32855591376654,21.847291980151997,1.9192589530267103,191.08740330830267,36.7338260142526,30.0,0.0
2024-12-23 03:37:30,147.4741978265502,21.73328735946726,1.902063302792599,192.51226001669448,37.69802173133132,30.0,0.0
2024-12-23 03:52:30,147.62292988776227,21.61918425694244,1.88463557593064,204.84928949824513,44.45801382754689,30.0,0.0
2024-12-23 04:07:30,147.77480392599293,21.504984710107085,1.866971584812636,197.76043075745477,40.911870450689605,30.0,0.0
2024-12-23 04:22:30,147.92987288119517,21.390690840361646,1.8490670547311985,196.4870114263071,40.37436779882847,30.0,0.0
2024-12-23 04:37:30,148.0881908376537,21.27630485583404,1.830917621833664,202.0732228132158,43.50600294621046,30.0,0.0
2024-12-23 04:52:30,148.24981303027374,21.161829054749756,1.81251883266206,216.14623594447295,50.476841580008625,30.0,0.0
2024-12-23 05:07:30,148.41479595274316,21.04726582769266,1.7938661376623883,222.03084435880652,53.233156585874724,30.0,0.0
2024-12-23 05:22:30,148.5831973065419,20.932617662093666,1.7749548941777278,228.76527545909852,56.20353123322792,30.0,0.0
2024-12-23 05:37:30,148.75507605511828,20.817887145280284,1.755780363244425,227.6532810562556,55.92417259513712,30.0,0.0
2024-12-23 05:52:30,148.93049244449773,20.70307696850003,1.7363377084254874,224.7599209691994,54.90456618081453,30.0,0.0
2024-12-23 06:07:30,149.10950805234953,20.588189929913742,1.7166219929856603,232.4069527644113,58.17737583897383,30.0,0.0
2024-12-23 06:22:30,149.2921858461754,20.47322893785866,1.69662817653054,223.52429145852685,54.746489634887666,30.0,0.0
2024-12-23 06:37:30,149.47859016576717,20.358197016555845,1.6763511162964395,225.86093100904608,55.91101448250396,30.0,0.0
2024-12-23 06:52:30,149.66878677532387,20.243097309536548,1.6557855642857635,226.55454564191348,56.387675614200134,30.0,0.0
2024-12-23 07:07:30,149.86284287615368,20.127933084964344,1.6349261668702784,226.5383679667117,56.57507027603231,30.0,0.0
2024-12-23 07:22:30,150.06082721550425,20.01270773675903,1.6137674585877348,223.93135846565983,55.68699810607188,30.0,0.0
2024-12-23 07:37:30,150.26281005861725,19.897424792384808,1.5923038643572642,230.4480069522263,58.55770036564297,30.0,0.0
