time,longitude,radius,latitude,Vr,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2019-04-03 06:37:30,355.91601166288353,37.827771176811325,-3.231212972931738,251.8616298481966,352.61294500651815,30.0,-3.231212972931738
2019-04-03 06:52:30,355.9446389708966,37.80208550253224,-3.238870361413625,266.8789067049734,352.83766452614185,30.0,-3.238870361413625
2019-04-03 07:07:30,355.9735082389084,37.77653472402064,-3.246507440729906,280.2405050083472,353.0243611456275,30.0,-3.246507440729906
2019-04-03 07:22:30,356.00261869496694,37.751119266486,-3.254123979417775,280.53732965795706,353.06622024443107,30.0,-3.254123979417775
2019-04-03 07:37:30,356.0319695565887,37.725839554232,-3.2617197456453786,271.9649027448849,353.01289353661747,30.0,-3.2617197456453786
2019-04-03 07:52:30,356.0615600307082,37.70069601063314,-3.2692945072280395,251.2093799743759,352.8036780044841,30.0,-3.2692945072280395
2019-04-03 08:07:30,356.0913893137288,37.6756890581057,-3.276848031645328,231.3543405676127,352.5654003650164,30.0,-3.276848031645328
2019-04-03 08:22:30,356.1214565914213,37.650819118095114,-3.2843800860549113,226.29964669798505,352.528389852134,30.0,-3.2843800860549113
2019-04-03 08:37:30,356.15176103898244,37.62608661104206,-3.291890437311662,230.92751485033193,352.64208300948985,30.0,-3.291890437311662
2019-04-03 08:52:30,356.18230182095283,37.60149195636119,-3.299378851983493,233.76946072912224,352.72647245397576,30.0,-3.299378851983493
2019-04-03 09:07:30,356.21307809119253,37.57703557242529,-3.306845096366375,244.2508347245409,352.9161878034752,30.0,-3.306845096366375
2019-04-03 09:22:30,356.24408899296884,37.55271787652663,-3.3142889365049126,245.6807858058004,352.97690723582843,30.0,-3.3142889365049126
2019-04-03 09:37:30,356.2753336588168,37.52853928485834,-3.3217101382090153,263.5633031797181,353.2395766617216,30.0,-3.3217101382090153
2019-04-03 09:52:30,356.30681121057864,37.5045002124982,-3.3291084670678495,262.3131575882285,353.266325795212,30.0,-3.3291084670678495
2019-04-03 10:07:30,356.3385207594262,37.480601073372625,-3.336483688471613,263.8381677796327,353.3252365312663,30.0,-3.336483688471613
2019-04-03 10:22:30,356.3704614057462,37.45684228024033,-3.3438355676268947,254.9442869899445,353.26196121308567,30.0,-3.3438355676268947
2019-04-03 10:37:30,356.402632239295,37.433224244657936,-3.3511638695771757,261.1484256706915,353.3775927506483,30.0,-3.3511638695771757
2019-04-03 10:52:30,356.43503233902425,37.40974737696721,-3.358468359218054,262.91105330589744,353.43976368088846,30.0,-3.358468359218054
2019-04-03 11:07:30,356.46766077309826,37.3864120862669,-3.3657488013159313,267.70398580968276,353.5352829838465,30.0,-3.3657488013159313
