PSP_Time_UTC,PSP_Vr_kms,PSP_Lon_deg,PSP_Radius_Rs,PSP_Lat_deg,Earth_Arrival_UTC,Earth_Vr_kms,Earth_Lon_deg,Earth_Radius_Rs,Earth_Lat_deg
2024-12-22 10:37:30+00:00,281.0760286064839,142.6481303017029,29.20462211013449,0.0,2024-12-27 18:23:17.494416097+00:00,417.79080974621957,142.6481303017029,215.03215567054764,0.0
2024-12-22 10:52:30+00:00,261.16606209294474,142.66446599022137,29.099235894549786,0.0,2024-12-28 04:27:22.272095166+00:00,416.9980612726487,142.66446599022137,215.03215567054764,0.0
2024-12-22 11:07:30+00:00,253.5022379491844,142.68199340404664,28.993713213961005,0.0,2024-12-28 08:56:45.431242353+00:00,416.2163991103521,142.68199340404664,215.03215567054764,0.0
2024-12-22 11:22:30+00:00,251.6307565032973,142.7007271424588,28.88805395513691,0.0,2024-12-28 10:19:54.765063584+00:00,415.73748906017573,142.70072714245882,215.03215567054764,0.0
2024-12-22 11:37:30+00:00,224.31930201128864,142.7206820480489,28.78225801302369,0.0,2024-12-29 04:04:42.208367957+00:00,414.9762901570449,142.7206820480489,215.03215567054764,0.0
2024-12-22 11:52:30+00:00,232.6752710128718,142.74187321158402,28.67632529117693,0.0,2024-12-28 22:39:14.685442296+00:00,414.51522302394676,142.74187321158402,215.03215567054764,0.0
2024-12-22 12:07:30+00:00,225.2306638333411,142.76431597282286,28.570255701021452,0.0,2024-12-29 04:06:39.746810614+00:00,413.77437812840293,142.76431597282286,215.03215567054764,0.0
2024-12-22 12:22:30+00:00,236.09892456419612,142.78802590539243,28.46404915804933,0.0,2024-12-28 21:05:00.202972455+00:00,413.04443956052523,142.78802590539243,215.03215567054764,0.0
2024-12-22 12:37:30+00:00,260.98361081699073,142.81301891696293,28.357705601375073,0.0,2024-12-28 06:51:05.212336807+00:00,412.6105001820223,142.81301891696293,215.03215567054764,0.0
2024-12-22 12:52:30+00:00,258.3647163877781,142.83931114968385,28.251224972837104,0.0,2024-12-28 08:34:55.972279612+00:00,411.9007350747668,142.83931114968385,215.03215567054764,0.0
2024-12-22 13:07:30+00:00,250.4719279213735,142.8669190210848,28.144607224431297,0.0,2024-12-28 13:19:00.776091992+00:00,411.48449241407064,142.8669190210848,215.03215567054764,0.0
2024-12-22 13:22:30+00:00,247.0046977520674,142.8958592299124,28.03785231879052,0.0,2024-12-28 15:40:27.986393595+00:00,410.7947877714601,142.89585922991242,215.03215567054764,0.0
2024-12-22 13:37:30+00:00,245.08941621249423,142.92614876220833,27.930960229431715,0.0,2024-12-28 17:09:07.195790492+00:00,410.39618748545934,142.92614876220833,215.03215567054764,0.0
2024-12-22 13:52:30+00:00,246.6902201343324,142.95780489740773,27.823930941147772,0.0,2024-12-28 16:31:42.676329537+00:00,409.7264277892361,142.95780489740773,215.03215567054764,0.0
2024-12-22 14:07:30+00:00,225.0326419518913,142.99084521117751,27.71676444995889,0.0,2024-12-29 06:59:05.177223325+00:00,409.0673143158219,142.99084521117751,215.03215567054764,0.0
2024-12-22 14:22:30+00:00,217.6728656287611,143.02528755404904,27.609460758416304,0.0,2024-12-29 12:46:08.019419786+00:00,408.6954802983106,143.02528755404904,215.03215567054764,0.0
2024-12-22 14:37:30+00:00,234.08081265385812,143.06115016886864,27.502019895601297,0.0,2024-12-29 01:26:39.036768563+00:00,408.0561164144349,143.06115016886864,215.03215567054764,0.0
