time,longitude,radius,latitude,Vr,time_shifted,Times_Earth,Vr_pred_Earth
2025-03-22 14:37:30+00:00,15.558252800099444,11.243437476595888,-1.7862505641426352,214.08107363405028,2025-03-26 14:37:30+00:00,,
2025-03-22 14:52:30+00:00,16.520141286744714,11.166287074917475,-1.8522573959840969,229.7408781172252,2025-03-26 14:52:30+00:00,,
2025-03-22 15:07:30+00:00,17.49738414714082,11.090833379795525,-1.918463675626128,246.99955655258765,2025-03-26 15:07:30+00:00,,
2025-03-22 15:22:30+00:00,18.489948807547893,11.017128908279362,-1.984812032314473,274.0161477706509,2025-03-26 15:22:30+00:00,,
2025-03-22 15:37:30+00:00,19.497778578225898,10.945226585857093,-2.0512415993128568,252.18305018167536,2025-03-26 15:37:30+00:00,,
2025-03-22 15:52:30+00:00,20.520791426797015,10.87517966429663,-2.117688028376583,261.4006482919002,2025-03-26 15:52:30+00:00,,
2025-03-22 16:07:30+00:00,21.558878487527146,10.807041598484608,-2.1840835115742943,290.33924465303807,2025-03-26 16:07:30+00:00,,
2025-03-22 16:22:30+00:00,22.611902994067773,10.740865951070823,-2.2503568511011043,278.11595377408946,2025-03-26 16:22:30+00:00,,
2025-03-22 16:37:30+00:00,23.67969878803163,10.67670625224003,-2.3164335305081036,286.6529517700104,2025-03-26 16:37:30+00:00,,
2025-03-22 16:52:30+00:00,24.76206946676735,10.614615886113093,-2.3822358476984644,289.13431771398933,2025-03-26 16:52:30+00:00,,
2025-03-22 17:07:30+00:00,25.8587869621976,10.554647939527598,-2.4476830440832646,270.5091009287323,2025-03-26 17:07:30+00:00,,
2025-03-22 17:22:30+00:00,26.969590939470883,10.496855066455428,-2.5126915057291113,267.94012911361574,2025-03-26 17:22:30+00:00,,
2025-03-22 17:37:30+00:00,28.09418754830948,10.441289330985796,-2.5771749584102293,266.414841857051,2025-03-26 17:37:30+00:00,,
2025-03-22 17:52:30+00:00,29.232249105166957,10.388002049054666,-2.6410447392621177,238.49652333176655,2025-03-26 17:52:30+00:00,,
2025-03-22 18:07:30+00:00,30.383413122257384,10.337043629733234,-2.704210062726265,231.20795868357595,2025-03-26 18:07:30+00:00,,
2025-03-22 18:22:30+00:00,31.5472823018376,10.288463396076304,-2.766578361741746,209.4056500417362,2025-03-26 18:22:30+00:00,,
2025-03-22 18:37:30+00:00,32.7234239343326,10.242309428289207,-2.828055625077161,176.63357057083442,2025-03-26 18:37:30+00:00,,
2025-03-22 18:52:30+00:00,33.91137025767797,10.198628368033244,-2.888546804518221,196.77455954098255,2025-03-26 18:52:30+00:00,,
2025-03-22 19:07:30+00:00,35.110618299390055,10.157465266382475,-2.947956218910578,292.7276334875065,2025-03-26 19:07:30+00:00,,
2025-03-22 19:22:30+00:00,36.32063063340831,10.11886337802257,-3.0061880185658,226.64764899427848,2025-03-26 19:22:30+00:00,,
2025-03-22 19:37:30+00:00,37.540835725716235,10.082864017493366,-3.0631466461262384,211.43005332512115,2025-03-26 19:37:30+00:00,,
2025-03-22 19:52:30+00:00,38.77062912933037,10.049506349822398,-3.118737345442336,154.80169214062272,2025-03-26 19:52:30+00:00,,
2025-03-22 20:07:30+00:00,40.00937435727786,10.01882725984462,-3.172866663386676,161.0836478436824,2025-03-26 20:07:30+00:00,,
2025-03-22 20:22:30+00:00,41.256404533506235,9.990861146298322,-3.225442985458216,147.98061494075887,2025-03-26 20:22:30+00:00,,
2025-03-22 20:37:30+00:00,42.5110238060216,9.965639809003566,-3.276377058516789,141.54659059597714,2025-03-26 20:37:30+00:00,,
2025-03-22 20:52:30+00:00,43.772509441214794,9.943192253541689,-3.3255825309740796,190.05656676985916,2025-03-26 20:52:30+00:00,,
2025-03-22 21:07:30+00:00,45.040113751996074,9.92354460266012,-3.3729764723600897,211.90829860791607,2025-03-26 21:07:30+00:00,,
2025-03-22 21:22:30+00:00,46.31306661271744,9.906719916397403,-3.4184798937445477,221.79684587581244,2025-03-26 21:22:30+00:00,,
2025-03-22 21:37:30+00:00,47.59057784518708,9.89273813423852,-3.4620182378937328,218.21853627012763,2025-03-26 21:37:30+00:00,,
2025-03-22 21:52:30+00:00,48.871840086935265,9.88161591757462,-3.5035218539502195,240.5293963835308,2025-03-26 21:52:30+00:00,,
2025-03-22 22:07:30+00:00,50.15603157450156,9.873366620129726,-3.542926432696264,268.4128720280928,2025-03-26 22:07:30+00:00,,
2025-03-22 22:22:30+00:00,51.44231924705437,9.868000176620011,-3.5801734099368616,343.25241522756505,2025-03-26 22:22:30+00:00,,
2025-03-22 22:37:30+00:00,52.72986187111196,9.865523065934632,-3.615210324213488,370.6757929883138,2025-03-26 22:37:30+00:00,,
2025-03-22 22:52:30+00:00,54.01781322603013,9.865938297533445,-3.647991126480899,385.1574933579312,2025-03-26 22:52:30+00:00,,
2025-03-22 23:07:30+00:00,55.3053254296164,9.86924536778562,-3.678476440135976,374.9071982716292,2025-03-26 23:07:30+00:00,,
2025-03-22 23:22:30+00:00,56.59155218077115,9.875440265414156,-3.706633763498729,383.967181074148,2025-03-26 23:22:30+00:00,,
2025-03-22 23:37:30+00:00,57.87565208323997,9.884515516940825,-3.732437616845908,422.2233133654129,2025-03-26 23:37:30+00:00,,
2025-03-22 23:52:30+00:00,59.15679182182706,9.896460198319428,-3.7558696283938513,374.6513340038781,2025-03-26 23:52:30+00:00,,
2025-03-23 00:07:30+00:00,60.434149339730595,9.911260001630936,-3.776918562392527,349.15953570292334,2025-03-27 00:07:30+00:00,,
2025-03-23 00:22:30+00:00,61.706916864218634,9.928897310986748,-3.795580287388122,365.68948247078464,2025-03-27 00:22:30+00:00,,
2025-03-23 00:37:30+00:00,62.97430381675282,9.94935128486406,-3.8118576872491383,388.2199076733827,2025-03-27 00:37:30+00:00,,
2025-03-23 00:52:30+00:00,64.23553954265799,9.972597966889348,-3.825760516666884,479.8641599177704,2025-03-27 00:52:30+00:00,,
2025-03-23 01:07:30+00:00,65.48987588218786,9.998610398080393,-3.837305204805189,501.17983754436665,2025-03-27 01:07:30+00:00,,
2025-03-23 01:22:30+00:00,66.73658949895831,10.02735875122371,-3.846514610265885,487.30016694490814,2025-03-27 01:22:30+00:00,,
2025-03-23 01:37:30+00:00,67.974984037688,10.058810469444436,-3.8534177326515735,412.5267602867525,2025-03-27 01:37:30+00:00,,
2025-03-23 01:52:30+00:00,69.20439199178266,10.09293041925062,-3.858049384846912,469.9936401939741,2025-03-27 01:52:30+00:00,,
2025-03-23 02:07:30+00:00,70.42417639376464,10.129681048802489,-3.860449832125862,486.60179797570567,2025-03-27 02:07:30+00:00,,
2025-03-23 02:22:30+00:00,71.63373218122057,10.16902255383716,-3.860664403032042,404.9502206781883,2025-03-27 02:22:30+00:00,,
2025-03-23 02:37:30+00:00,72.83248740959482,10.21091304937818,-3.858743078211866,467.0072610978136,2025-03-27 02:37:30+00:00,,
2025-03-23 02:52:30+00:00,74.01990409911048,10.255308742760429,-3.854740062665216,484.87709400725345,2025-03-27 02:52:30+00:00,,
2025-03-23 03:07:30+00:00,75.19547897787396,10.302164111980966,-3.848713346924989,493.58642356683714,2025-03-27 03:07:30+00:00,,
2025-03-23 03:22:30+00:00,76.3587438298175,10.35143208094874,-3.840724263094648,432.15928987336616,2025-03-27 03:22:30+00:00,,
2025-03-23 03:37:30+00:00,77.5092657941497,10.40306419774839,-3.830837039716968,427.9583231604717,2025-03-27 03:37:30+00:00,,
2025-03-23 03:52:30+00:00,78.64664725192469,10.457010807745505,-3.8191183620302462,399.3216625865243,2025-03-27 03:52:30+00:00,,
2025-03-23 04:07:30+00:00,79.77052573113208,10.513221226037366,-3.805636939247785,403.99628433900864,2025-03-27 04:07:30+00:00,,
2025-03-23 04:22:30+00:00,80.88057338675465,10.571643904552252,-3.790463086291086,372.9325779185782,2025-03-27 04:22:30+00:00,,
2025-03-23 04:37:30+00:00,81.97649656379735,10.63222659387211,-3.7736683187634936,401.33030115809817,2025-03-27 04:37:30+00:00,,
2025-03-23 04:52:30+00:00,83.05803494900755,10.694916501302709,-3.7553249694390938,379.6168845308716,2025-03-27 04:52:30+00:00,,
2025-03-23 05:07:30+00:00,84.12496083167802,10.759660438886415,-3.735505822600583,381.07091585846706,2025-03-27 05:07:30+00:00,,
2025-03-23 05:22:30+00:00,85.1770780444906,10.826404968200425,-3.714283773858543,404.62768687111463,2025-03-27 05:22:30+00:00,,
2025-03-23 05:37:30+00:00,86.21422092644143,10.895096535492367,-3.69173151235486,394.6947097621719,2025-03-27 05:37:30+00:00,,
2025-03-23 05:52:30+00:00,87.23625316096735,10.965681598189184,-3.667921228520293,390.5229646309741,2025-03-27 05:52:30+00:00,,
2025-03-23 06:07:30+00:00,88.24306651638327,11.03810674716296,-3.642924348020943,383.3295605670468,2025-03-27 06:07:30+00:00,,
2025-03-23 06:22:30+00:00,89.23457959970897,11.112318815054255,-3.616811290018029,374.49354366120406,2025-03-27 06:22:30+00:00,,
2025-03-23 06:37:30+00:00,90.21073648764664,11.188264982717188,-3.589651252683131,298.2492187834425,2025-03-27 06:37:30+00:00,,
2025-03-23 06:52:30+00:00,91.17150540739968,11.265892871698863,-3.5615120220559393,324.36464207154984,2025-03-27 06:52:30+00:00,,
2025-03-23 07:07:30+00:00,92.11687734370064,11.345150633318646,-3.5324598065509627,339.47562878020744,2025-03-27 07:07:30+00:00,,
2025-03-23 07:22:30+00:00,93.04686468278258,11.425987025747505,-3.5025590938522844,273.7990737250256,2025-03-27 07:22:30+00:00,,
2025-03-23 07:37:30+00:00,93.9614998356214,11.508351487130437,-3.4718725307557565,203.76648828416268,2025-03-27 07:37:30+00:00,,
2025-03-23 07:52:30+00:00,94.8608339020393,11.592194196190285,-3.440460823335314,162.11515316224717,2025-03-27 07:52:30+00:00,,
2025-03-23 08:07:30+00:00,95.74493531868444,11.677466133318928,-3.408382657960874,171.9285709645778,2025-03-27 08:07:30+00:00,,
2025-03-23 08:22:30+00:00,96.613888589578,11.764119124483218,-3.375694639070203,178.76305470357573,2025-03-27 08:22:30+00:00,,
2025-03-23 08:37:30+00:00,97.46779299081678,11.852105891475846,-3.3424512457400284,192.4234725860624,2025-03-27 08:37:30+00:00,,
2025-03-23 08:52:30+00:00,98.30676138244314,11.94138007961686,-3.3087048015971408,209.72162907170863,2025-03-27 08:52:30+00:00,,
2025-03-23 09:07:30+00:00,99.13091899211982,12.03189629909486,-3.2745054611711115,197.67576310712408,2025-03-27 09:07:30+00:00,,
2025-03-23 09:22:30+00:00,99.94040231933072,12.123610139522812,-3.2399012064286956,205.85083666576077,2025-03-27 09:22:30+00:00,,
2025-03-23 09:37:30+00:00,100.73535801697234,12.216478201134636,-3.2049378571405005,225.641694490818,2025-03-27 09:37:30+00:00,,
2025-03-23 09:52:30+00:00,101.51594188885308,12.310458099999998,-3.169659088958781,225.1116201420973,2025-03-27 09:52:30+00:00,,
2025-03-23 10:07:30+00:00,102.28231788336304,12.405508489159326,-3.134106462331466,226.09983775776527,2025-03-27 10:07:30+00:00,,
2025-03-23 10:22:30+00:00,103.0346571838263,12.501589056643317,-3.09831945740623,230.4008080694715,2025-03-27 10:22:30+00:00,,
2025-03-23 10:37:30+00:00,103.77313731577546,12.598660537384813,-3.062335516844238,229.963664931749,2025-03-27 10:37:30+00:00,,
2025-03-23 10:52:30+00:00,104.49794133490498,12.6966847061029,-3.026190093047309,229.80488313856424,2025-03-27 10:52:30+00:00,,
2025-03-23 11:07:30+00:00,105.20925704095572,12.795624380671942,-2.989916701009628,210.07775605256492,2025-03-27 11:07:30+00:00,,
2025-03-23 11:22:30+00:00,105.90727626222936,12.895443411355611,-2.9535469740907314,228.01816256666427,2025-03-27 11:22:30+00:00,,
2025-03-23 11:37:30+00:00,106.59219417343694,12.99610667703354,-2.917110723403414,247.75144046822527,2025-03-27 11:37:30+00:00,,
2025-03-23 11:52:30+00:00,107.26420866982204,13.097580071673685,-2.880635999088279,254.21827076134645,2025-03-27 11:52:30+00:00,,
2025-03-23 12:07:30+00:00,107.92351978184722,13.199830494420798,-2.8441491534622823,218.60169023599644,2025-03-27 12:07:30+00:00,,
2025-03-23 12:22:30+00:00,108.57032913705744,13.30282583472311,-2.8076749050649026,206.81368171759135,2025-03-27 12:22:30+00:00,,
2025-03-23 12:37:30+00:00,109.20483945918348,13.406534956890118,-2.7712364035047785,202.99580665939297,2025-03-27 12:37:30+00:00,,
