time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth
2021-08-07 00:22:30,9.634000704069404,34.31494720193647,2.0832772338834857,384.3680077724771,6.192245370370371,2021-08-11 00:22:30+00:00,411.1094818998603,228.72618150796103,6.431239438934441,456.1602671118531
2021-08-07 00:37:30,9.634954751198856,34.22989612370029,2.074836808057786,330.1286089468945,6.202662037037037,2021-08-11 00:37:30+00:00,411.9374995366678,228.5884696952687,6.431825038053888,453.8993560696399
2021-08-07 00:52:30,9.636648351483798,34.14480485262125,2.0663402488440523,340.1329895024887,6.213078703703704,2021-08-11 00:52:30+00:00,411.9374995366678,228.4507579354164,6.4324104438671466,451.8299730319763
2021-08-07 01:07:30,9.639087391106532,34.05967376986533,2.0577870682350055,362.6626387895169,6.223495370370371,2021-08-11 01:07:30+00:00,412.62378749318555,228.313046228374,6.432995656353187,447.3169568328166
2021-08-07 01:22:30,9.642277816217463,33.974503264018296,2.0491767733534982,341.4375555093957,6.233912037037037,2021-08-11 01:22:30+00:00,412.62378749318555,228.1753345741258,6.433580675490945,445.1264928727366
2021-08-07 01:37:30,9.64622563366042,33.88929373120255,2.040508866405093,338.74073877783763,6.244328703703704,2021-08-11 01:37:30+00:00,413.16729962824814,228.03762297264169,6.434165501259358,445.6658533453191
2021-08-07 01:52:30,9.650936911575842,33.804045575213706,2.0317828446329607,377.17587949001023,6.254745370370371,2021-08-11 01:52:30+00:00,413.5694965207298,227.89991142393495,6.434750133637401,449.1056522776056
2021-08-07 02:07:30,9.656417780095506,33.718759207675994,2.022998200273701,320.89697615574073,6.265162037037037,2021-08-11 02:07:30+00:00,413.5694965207298,227.7621999279611,6.435334572604004,443.73956594323874
2021-08-07 02:22:30,9.662674432241472,33.633435048116766,2.014154420505272,335.2764416831297,6.275578703703704,2021-08-11 02:22:30+00:00,413.8339455980319,227.62448848470456,6.43591881813813,445.09897448127833
2021-08-07 02:37:30,9.669713124446371,33.54807352414255,2.0052509874039735,323.54935645430555,6.285995370370371,2021-08-11 02:37:30+00:00,413.96590767653095,227.4867770941933,6.436502870218729,446.24373956594326
2021-08-07 02:52:30,9.677540177365673,33.462675071560135,1.996287377896796,333.23399020945243,6.296412037037037,2021-08-11 02:52:30+00:00,413.96590767653095,227.3490657563536,6.437086728824769,442.9525399475316
2021-08-07 03:07:30,9.68616197661836,33.377240134531775,1.987263063715392,348.73077808077,6.306828703703704,2021-08-11 03:07:30+00:00,413.97193474861035,227.21135447119912,6.437670393935202,439.5507664288966
