time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth
2020-06-04 02:52:30,14.32594300717966,38.99367213866738,-0.5636422143993571,277.3261206230884,13.701215277777777,2020-06-08 02:52:30+00:00,299.2186456812107,131.75823173695304,0.2228991942861059,467.5902144599974
2020-06-04 03:07:30,14.326415146681082,38.93692262031966,-0.5735288902330706,276.0717307874548,13.711631944444445,2020-06-08 03:07:30+00:00,299.14599473690873,131.620357692114,0.2241562609743738,471.2483769245038
2020-06-04 03:22:30,14.32732038727861,38.88022509781471,-0.5834405577707037,280.0847514674996,13.722048611111111,2020-06-08 03:22:30+00:00,299.14599473690873,131.48248362851993,0.225413318087764,475.8327371015184
2020-06-04 03:37:30,14.328660237236486,38.82358010693777,-0.5933772158465312,297.7398654457318,13.732465277777777,2020-06-08 03:37:30+00:00,299.0809738110545,131.3446095462496,0.2266703655899909,473.38686170071816
2020-06-04 03:52:30,14.330436206674849,38.76698818699112,-0.603338862002917,302.75333441039726,13.742881944444445,2020-06-08 03:52:30+00:00,299.0233783885722,131.20673544527983,0.2279274034448621,473.14969393433495
2020-06-04 04:07:30,14.33264980754803,38.710449880809406,-0.6133254924707233,340.92066920895246,13.753298611111111,2020-06-08 04:07:30+00:00,299.0233783885722,131.0688613257039,0.2291844316161485,469.1575906934838
2020-06-04 04:22:30,14.335302553409369,38.6539657348353,-0.6233371021377335,332.3543271043136,13.763715277777777,2020-06-08 04:22:30+00:00,298.9729974684419,130.93098718752773,0.2304414500676288,462.7847759734238
2020-06-04 04:37:30,14.338395959544384,38.5975362990479,-0.6333736845436979,329.8006667754315,13.774131944444445,2020-06-08 04:37:30+00:00,298.92961416535064,130.79311303077168,0.2316984587630476,462.98592892916776
2020-06-04 04:52:30,14.341931542627574,38.54116212707117,-0.6434352318422869,331.03140214274686,13.784548611111111,2020-06-08 04:52:30+00:00,298.92961416535064,130.65523885549987,0.2329554576662199,460.0445186421814
2020-06-04 05:07:30,14.345910820920976,38.484843776119895,-0.6535217347925812,329.6050640372948,13.794965277777777,2020-06-08 05:07:30+00:00,298.89300635019805,130.51736466171786,0.2342124467408841,463.2774200386888
2020-06-04 05:22:30,14.35033531400465,38.428581807049014,-0.663633182731735,327.556473832505,13.805381944444445,2020-06-08 05:22:30+00:00,298.8629473247868,130.3794904494898,0.2354694259508172,470.9237618252643
2020-06-04 05:37:30,14.35520654276873,38.37237678436279,-0.6737695635541637,333.7519271303635,13.815798611111111,2020-06-08 05:37:30+00:00,298.8629473247868,130.24161621883573,0.2367263952597834,465.1010944166203
2020-06-04 05:52:30,14.360526029312464,38.31622927623727,-0.6839308636884304,337.1090210924042,13.826215277777777,2020-06-08 05:52:30+00:00,298.8392065255742,130.1037419697759,0.237983354631551,460.9812650714154
2020-06-04 06:07:30,14.366295296839668,38.26013985452702,-0.694117068076773,282.84676408603883,13.836631944444445,2020-06-08 06:07:30+00:00,298.8215502509671,129.9658677023888,0.2392403040299123,460.6937488406603
2020-06-04 06:22:30,14.372515869602248,38.20410909479161,-0.7043281601506641,274.47361839838885,13.847048611111111,2020-06-08 06:22:30+00:00,298.8215502509671,129.8279934166653,0.2404972434186201,461.98160956090834
2020-06-04 06:37:30,14.3791892727618,38.14813757630226,-0.7145641218099062,267.43817712486424,13.857465277777777,2020-06-08 06:37:30+00:00,298.8097424063179,129.6901191126546,0.2417541727614106,468.3361157484696
2020-06-04 06:52:30,14.386317032383731,38.09222588206362,-0.7248249333984748,266.40411668025524,13.867881944444445,2020-06-08 06:52:30+00:00,298.80354526052747,129.55224479040584,0.2430110920220811,467.72398441847525
2020-06-04 07:07:30,14.393900675233892,38.03637459884059,-0.7351105736799232,265.7352508888014,13.878298611111111,2020-06-08 07:07:30+00:00,298.80354526052747,129.41437044992438,0.2442680011643994,471.2736716075614
2020-06-04 07:22:30,14.401941728753066,37.98058431715477,-0.7454210198185738,267.0594713035239,13.888715277777777,2020-06-08 07:22:30+00:00,298.8027202079911,129.2764960912739,0.2455249001521103,471.6511646394785
2020-06-04 07:37:30,14.410441721003904,37.92485563130313,-0.7557562473522467,284.92693145493837,13.899131944444445,2020-06-08 07:37:30+00:00,298.8027202079911,129.13862171445967,0.2467817889489986,473.4613244296049
2020-06-04 07:52:30,14.419402180379006,37.86918913939567,-0.7661162301659172,268.24982603683543,13.909548611111111,2020-06-08 07:52:30+00:00,298.8070285295379,129.00074731954533,0.2480386675188123,475.6021941330789
2020-06-04 08:07:30,14.428824635752914,37.81358544333654,-0.7765009404741863,275.8521606772568,13.919965277777777,2020-06-08 08:07:30+00:00,298.8162321460131,128.86287290653604,0.2492955358253223,472.83519670831856
2020-06-04 08:22:30,14.438710616213722,37.758045148858,-0.7869103487935165,266.5832477205599,13.930381944444445,2020-06-08 08:22:30+00:00,298.8162321460131,128.72499847549523,0.2505523938322682,474.1129395553437
2020-06-04 08:37:30,14.449061650993718,37.70256886554501,-0.7973444239163086,270.68968547795635,13.940798611111111,2020-06-08 08:37:30+00:00,298.8300943582413,128.58712402642809,0.2518092415034388,474.9860879243183
2020-06-04 08:52:30,14.45987926939923,37.64715720683557,-0.8078031328884409,285.2637520494802,13.951215277777777,2020-06-08 08:52:30+00:00,298.848380567282,128.44924955941252,0.253066078802588,475.3504518112198
2020-06-04 09:07:30,14.47116500065284,37.59181079004031,-0.8182864409842547,285.32491540761134,13.961631944444445,2020-06-08 09:07:30+00:00,298.848380567282,128.311375074439,0.2543229056934489,472.3189442721997
2020-06-04 09:22:30,14.48292037380828,37.5365302363617,-0.8287943116798614,281.47391149227207,13.972048611111111,2020-06-08 09:22:30+00:00,298.8708589691446,128.17350057155633,0.2555797221398145,471.2230822414462
2020-06-04 09:37:30,14.495146917645153,37.48131617090764,-0.8393267066286001,273.90883415265137,13.982465277777777,2020-06-08 09:37:30+00:00,298.8973012184661,128.03562605079858,0.2568365281054353,467.71285475792985
2020-06-04 09:52:30,14.507846160537202,37.42616922269727,-0.8498835856367295,286.68033531954023,13.992881944444445,2020-06-08 09:52:30+00:00,298.8973012184661,127.8977515121998,0.2580933235540412,465.3635689111482
2020-06-04 10:07:30,14.521019630340032,37.37109002469411,-0.8604649066345078,297.06274648795755,14.003298611111111,2020-06-08 10:07:30+00:00,298.9274830560616,127.75987695579404,0.2593501084494298,468.5242600100698
2020-06-04 10:22:30,14.534668854266643,37.31607921379682,-0.8710706256543665,271.92191185043856,14.013715277777777,2020-06-08 10:22:30+00:00,298.96118489572785,127.62200238161527,0.2606068827553165,467.6683361157485
2020-06-04 10:37:30,14.548795358804313,37.2611374308769,-0.8817006968004024,270.9910882601801,14.024131944444445,2020-06-08 10:37:30+00:00,298.96118489572785,127.48412778971192,0.2618636464354786,466.6560669899568
2020-06-04 10:52:30,14.56340066954454,37.206265320772715,-0.8923550722255407,268.13596789222345,14.034548611111111,2020-06-08 10:52:30+00:00,298.9981923662114,127.34625318008896,0.2631203994536823,467.4240617479349
2020-06-04 11:07:30,14.578486311062372,37.151463532328954,-0.9030337021004068,268.66359645798246,14.044965277777777,2020-06-08 11:07:30+00:00,299.0382968048243,127.2083785528092,0.2643771417736623,463.5768609057424
2020-06-04 11:22:30,14.594053806803018,37.09673271838427,-0.9137365345910676,274.41730841725456,14.055381944444445,2020-06-08 11:22:30+00:00,299.0382968048243,127.07050390787737,0.2656338733591881,462.845483212762
2020-06-04 11:37:30,14.610104679012387,37.04207353578565,-0.924463515832168,276.60558712299115,14.065798611111111,2020-06-08 11:37:30+00:00,299.08129569980036,126.9326292453564,0.2668905941739753,459.6470307655616
2020-06-04 11:52:30,14.626640448478918,36.98748664541946,-0.9352145898958928,280.74722790722325,14.076215277777777,2020-06-08 11:52:30+00:00,299.08129569980036,126.79475456526538,0.2681473041818333,457.8318361289981
2020-06-04 12:07:30,14.643662634499494,36.93297271223134,-0.9459896987634636,286.67510366740265,14.086631944444445,2020-06-08 12:07:30+00:00,299.12699307912027,126.6568798676235,0.2694040033464644,458.76460767946577
2020-06-04 12:22:30,14.661172754681466,36.87853240520564,-0.9567887823039014,291.8540792139037,14.097048611111111,2020-06-08 12:22:30+00:00,299.1751998441815,126.51900515249352,0.2706606916316471,460.38370829689694
2020-06-04 12:37:30,14.679172324894964,36.82416639740249,-0.9676117782413626,284.5869397232447,14.107465277777777,2020-06-08 12:37:30+00:00,299.1751998441815,126.3811304198945,0.2719173690011177,461.2687813021703
2020-06-04 12:52:30,14.697662859016072,36.769875365969874,-0.978458622127049,275.6699868042511,14.117881944444445,2020-06-08 12:52:30+00:00,299.2257340473392,126.24325566985992,0.2731740354186332,459.69207939157855
2020-06-04 13:07:30,14.716645868891623,36.715659992141745,-0.9893292473142288,292.7549780548225,14.128298611111111,2020-06-08 13:07:30+00:00,299.2784211129839,126.10538090242332,0.2744306908479547,456.06566499721754
2020-06-04 13:22:30,14.736122864133613,36.66152096126742,-1.000223584925539,288.0013409028384,14.138715277777777,2020-06-08 13:22:30+00:00,299.2784211129839,125.96750611761824,0.2756873352527871,454.46378885444
2020-06-04 13:37:30,14.756095351958567,36.607458962816494,-1.011141563826305,297.22851732091937,14.149131944444445,2020-06-08 13:37:30+00:00,299.33309400244883,125.829631315478,0.2769439685969483,448.7942867742534
2020-06-04 13:52:30,14.77656483709445,36.553474690389784,-1.0220831105956498,293.83873802196445,14.159548611111111,2020-06-08 13:52:30+00:00,299.3895933236278,125.69175649603612,0.2782005908441262,451.9172165248961
2020-06-04 14:07:30,14.7975328215694,36.499568841727985,-1.03304814949807,284.20653138829266,14.169965277777777,2020-06-08 14:07:30+00:00,299.3895933236278,125.55388165932598,0.2794572019580832,451.1686143572622
2020-06-04 14:22:30,14.819000804612893,36.445742118736106,-1.0440366024511287,276.235351342888,14.180381944444445,2020-06-08 14:22:30+00:00,299.44776738674824,125.41600680539524,0.2807138019025859,447.6720460025969
