time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth
2021-11-18 19:07:30,333.6244830836672,32.88301684778326,2.3174434305607687,426.147220156844,0.8723032407407407,2021-11-22 19:07:30+00:00,499.1298820350016,299.07282843422433,1.9140300394055407,541.6699790656385
2021-11-18 19:22:30,333.6253979449126,32.79049009630262,2.3094163663409604,423.7425069416212,0.8827199074074074,2021-11-22 19:22:30+00:00,499.1298820350016,298.93552325863584,1.912748097463743,536.0921400988178
2021-11-18 19:37:30,333.62715301113377,32.69788884181152,2.301328183411713,450.069913476776,0.8931365740740741,2021-11-22 19:37:30+00:00,497.6452366324381,298.7982181151466,1.91146608661818,541.1744441794525
2021-11-18 19:52:30,333.6297561120452,32.60521329517805,2.2931782459658008,483.8175357439307,0.9035532407407407,2021-11-22 19:52:30+00:00,497.6452366324381,298.66091300375615,1.9101840069117488,535.9958905868756
2021-11-18 20:07:30,333.63321517431007,32.512463674653596,2.284965910094757,433.91626307872855,0.9139699074074074,2021-11-22 20:07:30+00:00,496.1558428138598,298.5236079245226,1.9089018583872823,542.3589580517795
2021-11-18 20:22:30,333.6375382228468,32.419640206061,2.2766905236766184,434.36259311738047,0.9243865740740741,2021-11-22 20:22:30+00:00,494.66069268562717,298.3863028774016,1.9076196410876416,539.4705461483424
2021-11-18 20:37:30,333.64273338231976,32.32674312297042,2.2683514262605655,449.4907780910768,0.9348032407407407,2021-11-22 20:37:30+00:00,494.66069268562717,298.24899786243634,1.9063373550556957,534.7801892042294
2021-11-18 20:52:30,333.6488088787836,32.233772666800135,2.2599479489431387,459.3473096185951,0.9452199074074074,2021-11-22 20:52:30+00:00,493.15892423841905,298.111692879641,1.9050550003343043,536.3330418422238
2021-11-18 21:07:30,333.65577304097735,32.140729087056705,2.251479414255491,436.79383334363854,0.9556365740740741,2021-11-22 21:07:30+00:00,491.64982164730185,297.9743879290443,1.9037725769663425,535.4015952513448
2021-11-18 21:22:30,333.6636343019815,32.04761264151248,2.24294513604184,436.7138377045856,0.9660532407407407,2021-11-22 21:22:30+00:00,491.64982164730185,297.83708301064564,1.902490084994675,537.5043061186634
2021-11-18 21:37:30,333.6724012007479,31.954423596324705,2.2343444193320336,432.42834102034465,0.9764699074074074,2021-11-22 21:37:30+00:00,490.13281351141757,297.69977812442994,1.9012075244621809,537.9485289335039
2021-11-18 21:52:30,333.68208238375627,31.861162226275027,2.225676560222029,425.4869226488591,0.9868865740740741,2021-11-22 21:52:30+00:00,488.6074692367639,297.56247327045503,1.8999248954117405,538.9041259241593
2021-11-18 22:07:30,333.69268660647435,31.76782881496279,2.2169408457490816,430.6339536225297,0.9973032407407407,2021-11-22 22:07:30+00:00,488.6074692367639,297.42516844872034,1.8986421978862256,536.6388425153033
2021-11-18 22:22:30,333.7042227351989,31.674423654924222,2.2081365537568876,440.6842224477983,1.0077199074074075,2021-11-22 22:22:30+00:00,487.0734937925704,297.28786365922525,1.8973594319285207,535.9110422132125
2021-11-18 22:37:30,333.7166997484954,31.580947047944743,2.1992629527780134,441.71260276561566,1.018136574074074,2021-11-22 22:37:30+00:00,485.5307210886126,297.15055890201285,1.896076597581519,538.3530956151991
2021-11-18 22:52:30,333.7301267391234,31.48739930516161,2.1903193018935423,454.2593014789701,1.0285532407407407,2021-11-22 22:52:30+00:00,485.5307210886126,297.01325417706835,1.894793694888106,534.5062283292667
2021-11-18 23:07:30,333.74451291559024,31.393780747308895,2.1813048506043513,452.32304169663536,1.0389699074074075,2021-11-22 23:07:30+00:00,483.9791062280316,296.87594948443433,1.893510723891173,539.9342820043988
2021-11-18 23:22:30,333.7598676039905,31.300091704937532,2.172218838698486,444.62585985368287,1.049386574074074,2021-11-22 23:22:30+00:00,482.41871688881537,296.7386448240815,1.8922276846336172,534.8395473938045
2021-11-18 23:37:30,333.7762002497429,31.206332518620577,2.16306049611403,487.68325076206634,1.0598032407407407,2021-11-22 23:37:30+00:00,482.41871688881537,296.6013401960818,1.8909445771583155,533.8368179770517
2021-11-18 23:52:30,333.79352041940604,31.11250353918091,2.1538290428029416,455.80372573966895,1.0702199074074075,2021-11-22 23:52:30+00:00,480.8497240782636,296.4640356003911,1.8896614015082067,529.1179744017808
2021-11-19 00:07:30,333.8118378025558,31.018605127885827,2.144523688588908,440.36936560934896,1.080636574074074,2021-11-23 00:07:30+00:00,480.8497240782636,296.326731037067,1.888378157726164,533.2220367278798
2021-11-19 00:22:30,333.831162213654,30.924637656712523,2.1351436330301947,451.8976071229828,1.0910532407407407,2021-11-23 00:22:30+00:00,479.2723924898855,296.18942650610865,1.887094845855093,521.1649044704136
2021-11-19 00:37:30,333.8515035938528,30.830601508595528,2.1256880652785566,479.3084628226531,1.1014699074074075,2021-11-23 00:37:30+00:00,477.6870706726915,296.05212200751555,1.8858114659379184,529.4909505260089
2021-11-19 00:52:30,333.87287201300967,30.73649707761408,2.1161561639301554,575.71614065771,1.111886574074074,2021-11-23 00:52:30+00:00,477.6870706726915,295.91481754131615,1.884528018017544,525.0306065664998
2021-11-19 01:07:30,333.89527767168534,30.64232476928683,2.106547096884286,483.2721202003338,1.1223032407407407,2021-11-23 01:07:30+00:00,476.0941812001371,295.77751310752427,1.883244502136895,541.8860493985702
2021-11-19 01:22:30,333.9187309030734,30.548085000807475,2.09686002119531,470.4699573034704,1.1327199074074075,2021-11-23 01:22:30+00:00,474.4942110013581,295.6402087061538,1.8819609183388608,544.1291040623262
2021-11-19 01:37:30,333.9432421749893,30.453778201305266,2.087094082923429,462.41260907917854,1.143136574074074,2021-11-23 01:37:30+00:00,474.4942110013581,295.50290433721864,1.8806772666663747,529.827490261547
