t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2021-11-20 18:07:18.932203+00:00,2021-11-23 21:52:30+00:00,-3.156378099502315,137.26613156534222,238.6263928252514,541.6699790656385,303.04358624038707
2021-11-21 05:06:17.915254+00:00,2021-11-23 21:52:30+00:00,-2.6987509808564814,137.26613156534222,238.6263928252514,541.6699790656385,303.04358624038707
2021-11-21 16:05:16.898305+00:00,2021-11-20 11:07:30+00:00,1.2067928044560186,354.06205999906524,517.5990667849485,541.6699790656385,24.07091228068998
2021-11-22 03:04:15.881356+00:00,2021-11-22 11:37:30+00:00,-0.3564134102314815,102.46002421592857,207.8756422831827,541.6699790656385,333.79433678245573
2021-11-22 14:03:14.864407+00:00,2021-11-23 21:52:30+00:00,-1.3258696249189814,210.85798843278826,238.6263928252514,541.6699790656385,303.04358624038707
2021-11-23 01:02:13.847458+00:00,2021-11-18 19:07:30+00:00,4.246340827060185,284.4498453002343,426.147220156844,541.8860493985702,115.7388292417262
2021-11-23 12:01:12.830508+00:00,2021-11-21 04:37:30+00:00,2.308134612361111,32.84780951709399,294.196915018044,515.1601876142778,220.96327259623376
2021-11-23 23:00:11.813559+00:00,2021-11-20 13:37:30+00:00,3.3907617310069442,358.041702167684,424.7773500051105,482.4451008090407,57.667750803930176
2021-12-12 06:19:31.135593+00:00,2021-11-18 19:07:30+00:00,23.466679810104168,307.8223622278674,426.147220156844,316.8243368577259,-109.32288329911813
2021-12-12 17:18:30.118644+00:00,2021-11-22 21:52:30+00:00,19.809723595416667,110.41930855315877,225.76927823934832,316.8243368577259,91.05505861837756
2021-12-13 04:17:29.101695+00:00,2021-11-18 19:07:30+00:00,24.381934047395834,327.2152369868818,426.147220156844,316.8243368577259,-109.32288329911813
2021-12-13 15:16:28.084746+00:00,2021-11-18 19:07:30+00:00,24.839561166041666,327.2152369868818,426.147220156844,316.8243368577259,-109.32288329911813
2021-12-14 02:15:27.067797+00:00,2021-11-22 11:37:30+00:00,21.6096882846875,102.46002421592857,207.8756422831827,316.8243368577259,108.94869457454317
2021-12-14 13:14:26.050847+00:00,2021-11-20 11:07:30+00:00,24.088148736655093,354.06205999906524,517.5990667849485,316.8243368577259,-200.7747299272226
2021-12-15 00:13:25.033898+00:00,2021-11-22 11:37:30+00:00,22.524942521967592,102.46002421592857,207.8756422831827,316.8243368577259,108.94869457454317
2021-12-15 11:12:24.016949+00:00,2021-11-23 21:52:30+00:00,21.555486307280095,210.85798843278826,238.6263928252514,316.8243368577259,78.19794403247448
