t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2021-05-06 05:32:07.843390+00:00,2021-05-02 03:37:30+00:00,4.07960466886574,218.81727277001846,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-06 16:31:06.826441+00:00,2021-04-29 22:22:30+00:00,6.7559817875115735,110.41930855315877,172.71197780996863,331.2996408155006,158.58766300553197
2021-05-07 03:30:05.809492+00:00,2021-04-29 22:22:30+00:00,7.213608906157408,110.41930855315877,172.71197780996863,331.2996408155006,158.58766300553197
2021-05-07 14:29:04.792542+00:00,2021-04-29 05:07:30+00:00,8.389986024791666,75.61320120374512,169.36788291770333,331.2996408155006,161.93175789779727
2021-05-08 01:28:03.775593+00:00,2021-04-29 06:07:30+00:00,8.805946476770833,77.53054071097327,191.8732907634644,331.2996408155006,139.42635005203618
2021-05-08 12:27:02.758644+00:00,2021-05-02 03:37:30+00:00,6.367740262083334,327.2152369868818,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-08 23:26:01.741695+00:00,2021-05-02 03:37:30+00:00,6.825367380729166,145.22541590257606,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-09 10:25:00.724746+00:00,2021-05-02 03:37:30+00:00,7.282994499375,288.42948746885304,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-09 21:23:59.707797+00:00,2021-05-02 03:37:30+00:00,7.740621618020833,145.22541590257606,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-10 08:22:58.690847+00:00,2021-05-02 03:37:30+00:00,8.198248736655092,253.62338011943575,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-10 19:21:57.673898+00:00,2021-05-02 03:37:30+00:00,8.655875855300927,253.62338011943575,280.1083826883265,331.2996408155006,51.19125812717408
2021-05-11 06:20:56.656949+00:00,2021-04-26 14:07:30+00:00,14.676002973946758,2.021344336295442,290.917740962389,331.2996408155006,40.38189985311158
