t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2021-08-23 07:57:51.523390+00:00,2021-08-09 19:37:30+00:00,13.514138002199074,71.63355903513002,185.88206418927524,474.3290098882753,288.4469456990001
2021-08-23 18:56:50.506441+00:00,2021-08-12 14:07:30+00:00,11.200931787511575,288.42948746885304,289.03488094775906,474.3290098882753,185.29412894051626
2021-08-24 05:55:49.489492+00:00,2021-08-12 14:07:30+00:00,11.658558906157406,323.2355948182667,289.03488094775906,474.3290098882753,185.29412894051626
2021-08-24 16:54:48.472542+00:00,2021-08-12 14:07:30+00:00,12.116186024791666,214.837630601407,289.03488094775906,474.3290098882753,185.29412894051626
2021-08-25 03:53:47.455593+00:00,2021-08-12 14:07:30+00:00,12.5738131434375,214.837630601407,289.03488094775906,474.3290098882753,185.29412894051626
2021-08-25 14:52:46.438644+00:00,2021-08-12 14:07:30+00:00,13.031440262083335,323.2355948182667,289.03488094775906,474.3290098882753,185.29412894051626
2021-08-26 01:51:45.421695+00:00,2021-08-09 19:37:30+00:00,16.2599007140625,71.63355903513002,185.88206418927524,474.3290098882753,288.4469456990001
2021-08-26 12:50:44.404746+00:00,2021-08-09 19:37:30+00:00,16.71752783270833,71.63355903513002,185.88206418927524,474.3290098882753,288.4469456990001
2021-08-26 23:49:43.387797+00:00,2021-08-12 14:07:30+00:00,14.404321618020832,145.22541590257606,289.03488094775906,474.3290098882753,185.29412894051626
2021-08-27 10:48:42.370847+00:00,2021-08-07 00:22:30+00:00,20.43486540332176,2.021344336295442,384.3680077724771,474.3290098882753,89.96100211579824
2021-08-27 21:47:41.353898+00:00,2021-08-12 14:07:30+00:00,15.319575855300926,218.81727277001846,289.03488094775906,474.3290098882753,185.29412894051626
