t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2023-09-14 14:23:22.707119+00:00,2023-09-30 08:22:30+00:00,-15.749389963900464,284.4498453002343,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-15 01:22:21.690169+00:00,2023-09-30 08:22:30+00:00,-15.291762845266202,284.4498453002343,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-15 12:21:20.673220+00:00,2023-09-25 14:37:30+00:00,-10.094552393287037,32.84780951709763,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-15 23:20:19.656271+00:00,2023-09-27 11:07:30+00:00,-11.49109194130787,141.24577373396096,192.69999017971128,458.76460767946577,266.0646174997545
2023-09-16 10:19:18.639322+00:00,2023-09-30 08:22:30+00:00,-13.918881489328703,358.041702167684,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-16 21:18:17.622373+00:00,2023-09-30 08:22:30+00:00,-13.46125437068287,284.4498453002343,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-17 08:17:16.605424+00:00,2023-09-30 08:22:30+00:00,-13.003627252037038,284.4498453002343,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-17 19:16:15.588475+00:00,2023-09-25 14:37:30+00:00,-7.80641680005787,32.84780951709763,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-18 06:15:14.571525+00:00,2023-09-27 11:07:30+00:00,-9.202956348090277,141.24577373396096,192.69999017971128,458.76460767946577,266.0646174997545
2023-09-18 17:14:13.554576+00:00,2023-09-27 11:07:30+00:00,-8.745329229444446,141.24577373396096,192.69999017971128,458.76460767946577,266.0646174997545
2023-09-19 04:13:12.537627+00:00,2023-09-30 08:22:30+00:00,-11.173118777465278,358.041702167684,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-19 15:12:11.520678+00:00,2023-09-30 08:22:30+00:00,-10.715491658819445,358.041702167684,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-20 02:11:10.503729+00:00,2023-09-30 08:22:30+00:00,-10.25786454017361,284.4498453002343,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-20 13:10:09.486780+00:00,2023-09-25 14:37:30+00:00,-5.060654088194445,32.84780951709763,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-21 00:09:08.469831+00:00,2023-09-27 11:07:30+00:00,-6.457193636215278,141.24577373396096,192.69999017971128,458.76460767946577,266.0646174997545
2023-09-21 11:08:07.452881+00:00,2023-09-30 08:22:30+00:00,-8.884983184247686,358.041702167684,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-21 22:07:06.435932+00:00,2023-09-28 06:37:30+00:00,-6.354439398935185,210.85798843278826,306.27745271244953,458.76460767946577,152.48715496701624
2023-09-22 09:06:05.418983+00:00,2023-09-25 14:37:30+00:00,-3.2301456136226854,67.65391686651128,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-22 20:05:04.402034+00:00,2023-09-25 14:37:30+00:00,-2.7725184949768518,32.84780951710127,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-23 07:04:03.385085+00:00,2023-09-30 08:22:30+00:00,-7.054474709664352,358.041702167684,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-23 18:03:02.368136+00:00,2023-09-28 07:52:30+00:00,-4.576014257685185,214.837630601407,256.238829421585,458.76460767946577,202.52577825788075
2023-09-24 05:02:01.351186+00:00,2023-09-25 14:37:30+00:00,-1.399637139050926,71.63355903513002,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-24 16:01:00.334237+00:00,2023-09-25 14:37:30+00:00,-0.9420100204050925,71.63355903513002,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-25 02:59:59.317288+00:00,2023-09-30 08:22:30+00:00,-5.223966235092592,288.42948746885304,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-25 13:58:58.300339+00:00,2023-09-27 12:37:30+00:00,-1.9434224497800925,145.22541590257606,200.4194693421074,458.76460767946577,258.3451383373584
2023-09-26 00:57:57.283390+00:00,2023-09-27 11:07:30+00:00,-1.4232953311342593,141.24577373396096,192.69999017971128,458.76460767946577,266.0646174997545
2023-09-26 11:56:56.266441+00:00,2023-09-30 08:22:30+00:00,-3.851084879155093,358.041702167684,269.4140038845547,458.76460767946577,189.35060379491108
2023-09-26 22:55:55.249492+00:00,2023-09-28 07:52:30+00:00,-1.3726244271759258,214.837630601407,256.238829421585,458.76460767946577,202.52577825788075
2023-09-27 09:54:54.232542+00:00,2023-09-25 14:37:30+00:00,1.8037526914583335,71.63355903512638,384.22548218662314,458.76460767946577,74.53912549284263
2023-09-27 20:53:53.215593+00:00,2023-09-30 08:22:30+00:00,-2.478203523229167,288.42948746885304,269.4140038845547,458.76460767946577,189.35060379491108
