t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2025-03-07 03:45:14.327458+00:00,2025-03-23 02:22:30+00:00,-15.942542506273147,71.63355903513002,404.9502206781883,387.64607679465774,-17.30414388353057
2025-03-07 14:44:13.310508+00:00,2025-03-20 18:07:30+00:00,-13.141165387638889,288.42948746885304,333.6369944420399,387.64607679465774,54.00908235261784
2025-03-08 01:43:12.293559+00:00,2025-03-25 03:37:30+00:00,-17.07937160232639,145.22541590257606,250.30477151842217,387.64607679465774,137.34130527623557
2025-03-08 12:42:11.276610+00:00,2025-03-25 03:37:30+00:00,-16.621744483680555,214.837630601407,250.30477151842217,387.64607679465774,137.34130527623557
2025-03-23 04:09:38.734237+00:00,2025-03-22 18:37:30+00:00,0.3973233129282407,32.84780951709763,176.63357057083442,387.64607679465774,211.01250622382332
2025-03-23 15:08:37.717288+00:00,2025-03-22 18:37:30+00:00,0.854950431574074,32.84780951709763,176.63357057083442,387.64607679465774,211.01250622382332
2025-03-24 02:07:36.700339+00:00,2025-03-22 09:07:30+00:00,1.7084108835532408,358.041702167684,173.68791736227047,387.64607679465774,213.95815943238728
2025-03-24 13:06:35.683390+00:00,2025-03-25 03:37:30+00:00,-0.6047953311342593,214.837630601407,250.30477151842217,387.64607679465774,137.34130527623557
2025-03-25 00:05:34.666441+00:00,2025-03-23 02:22:30+00:00,1.9049151208449076,71.63355903513002,404.9502206781883,381.07957707289927,-23.870643605289047
2025-03-25 11:04:33.649492+00:00,2025-03-23 02:22:30+00:00,2.3625422394907405,71.63355903513002,404.9502206781883,377.12854757929887,-27.82167309888945
2025-03-25 22:03:32.632542+00:00,2025-03-22 17:52:30+00:00,3.1743360247916663,28.86816734848253,238.49652333176655,381.135225375626,142.63870204385947
2025-03-26 09:02:31.615593+00:00,2025-03-22 17:52:30+00:00,3.6319631434375004,28.86816734848253,238.49652333176655,369.4729310756022,130.97640774383567
2025-03-26 20:01:30.598644+00:00,2025-03-24 15:52:30+00:00,2.172923595416667,137.26613156534222,255.9537213184765,610.1279910962716,354.1742697777951
2025-03-27 07:00:29.581695+00:00,2025-03-22 07:22:30+00:00,4.984717380729166,354.06205999906524,195.0026743601796,824.5409015025042,629.5382271423246
2025-03-27 17:59:28.564746+00:00,2025-03-22 07:22:30+00:00,5.442344499375,354.06205999906524,195.0026743601796,760.2045075125209,565.2018331523412
2025-03-28 04:58:27.547797+00:00,2025-03-23 10:07:30+00:00,4.7853882846874995,102.46002421592857,226.09983775776527,692.5292153589315,466.42937760116627
2025-03-28 15:57:26.530847+00:00,2025-03-23 01:37:30+00:00,5.597182069988426,67.65391686651128,412.5267602867525,611.4357262103506,198.9089659235981
2025-03-29 02:56:25.513898+00:00,2025-03-22 18:37:30+00:00,6.346475855300926,32.84780951709399,176.63357057083442,599.8887033945465,423.2551328237121
2025-03-29 13:55:24.496949+00:00,2025-03-25 03:37:30+00:00,4.429102973946759,141.24577373396096,250.30477151842217,572.6544240400667,322.34965252164454
