t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2024-06-10 14:33:48.008814+00:00,2024-06-27 18:52:30+00:00,-17.179652675763887,67.65391686651128,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-11 01:32:46.991864+00:00,2024-06-30 23:37:30+00:00,-19.919942223796298,284.4498453002343,344.6247622005668,435.8514190317195,91.2266568311527
2024-06-11 12:31:45.974915+00:00,2024-06-30 23:37:30+00:00,-19.462315105150463,284.4498453002343,344.6247622005668,435.8514190317195,91.2266568311527
2024-06-11 23:30:44.957966+00:00,2024-06-27 18:52:30+00:00,-15.806771319837962,32.84780951709763,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-12 10:29:43.941017+00:00,2024-06-27 18:52:30+00:00,-15.34914420119213,32.84780951709763,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-12 21:28:42.924068+00:00,2024-06-27 18:52:30+00:00,-14.891517082546297,141.24577373396096,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-13 08:27:41.907119+00:00,2024-06-30 00:52:30+00:00,-16.683889963900462,214.837630601407,154.3387847059014,435.8514190317195,281.5126343258181
2024-06-13 19:26:40.890169+00:00,2024-07-02 12:52:30+00:00,-18.726262845266202,323.2355948182667,298.58366094027684,435.8514190317195,137.26775809144266
2024-06-14 06:25:39.873220+00:00,2024-06-30 00:52:30+00:00,-15.76863572662037,214.837630601407,154.3387847059014,435.8514190317195,281.5126343258181
2024-06-14 17:24:38.856271+00:00,2024-07-02 12:52:30+00:00,-17.811008607974536,323.2355948182667,298.58366094027684,435.8514190317195,137.26775809144266
2024-06-15 04:23:37.839322+00:00,2024-07-02 12:52:30+00:00,-17.353381489328704,323.2355948182667,298.58366094027684,435.8514190317195,137.26775809144266
2024-06-15 15:22:36.822373+00:00,2024-06-27 18:52:30+00:00,-12.145754370682871,71.63355903513002,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-16 02:21:35.805424+00:00,2024-06-27 18:52:30+00:00,-11.688127252037036,145.22541590257606,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-16 13:20:34.788475+00:00,2024-06-30 11:07:30+00:00,-13.907583466724537,253.62338011943575,170.66696922054558,435.8514190317195,265.1844498111739
2024-06-17 00:19:33.771525+00:00,2024-06-30 01:52:30+00:00,-13.06453968142361,218.81727277001846,175.52555229589768,435.8514190317195,260.3258667358218
2024-06-17 11:18:32.754576+00:00,2024-06-30 11:07:30+00:00,-12.992329229444445,253.62338011943575,170.66696922054558,435.8514190317195,265.1844498111739
2024-06-17 22:17:31.737627+00:00,2024-06-27 18:52:30+00:00,-9.857618777465278,2.021344336295442,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-18 09:16:30.720678+00:00,2024-06-30 11:07:30+00:00,-12.077074992152777,253.62338011943575,170.66696922054558,435.8514190317195,265.1844498111739
2024-06-18 20:15:29.703729+00:00,2024-07-01 02:22:30+00:00,-12.254864540173612,288.42948746885304,364.7126162652039,435.8514190317195,71.1388027665156
2024-06-19 07:14:28.686780+00:00,2024-06-27 18:52:30+00:00,-8.484737421527777,32.84780951710127,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-19 18:13:27.669831+00:00,2024-06-27 18:52:30+00:00,-8.027110302881944,141.24577373396096,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-20 05:12:26.652881+00:00,2024-06-30 00:52:30+00:00,-9.819483184247686,214.837630601407,154.3387847059014,435.8514190317195,281.5126343258181
2024-06-20 16:11:25.635932+00:00,2024-07-02 12:52:30+00:00,-11.861856065601852,323.2355948182667,298.58366094027684,435.8514190317195,137.26775809144266
2024-06-21 03:10:24.618983+00:00,2024-07-01 02:22:30+00:00,-9.966728946956017,288.42948746885304,364.7126162652039,435.8514190317195,71.1388027665156
2024-06-21 14:09:23.602034+00:00,2024-06-27 18:52:30+00:00,-6.196601828310185,145.22541590257606,228.04154784563116,435.8514190317195,207.80987118608834
2024-06-22 01:08:22.585085+00:00,2024-07-02 12:52:30+00:00,-10.488974709664351,307.8223622278674,298.58366094027684,435.8514190317195,137.26775809144266
2024-06-22 12:07:21.568136+00:00,2024-06-30 01:52:30+00:00,-7.573014257685186,218.81727277001846,175.52555229589768,435.8514190317195,260.3258667358218
2024-06-22 23:06:20.551186+00:00,2024-07-02 12:52:30+00:00,-9.57372047238426,327.2152369868818,298.58366094027684,435.8514190317195,137.26775809144266
2024-06-23 10:05:19.534237+00:00,2024-06-30 11:07:30+00:00,-7.0431766870717585,253.62338011943575,170.66696922054558,435.8514190317195,265.1844498111739
