t_arrival,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2022-06-09 07:00:59.016271+00:00,2022-05-30 09:37:30+00:00,9.89130805869213,71.63355903513002,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-09 17:59:57.999322+00:00,2022-06-01 03:37:30+00:00,8.598935177337962,145.22541590257606,407.1484837188194,317.79806170457255,-89.35042201424687
2022-06-10 04:58:56.982373+00:00,2022-05-30 09:37:30+00:00,10.806562295983797,36.82745168571273,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-10 15:57:55.965424+00:00,2022-05-30 09:37:30+00:00,11.26418941462963,2.021344336295442,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-11 02:56:54.948475+00:00,2022-06-04 12:07:30+00:00,6.617649866608796,358.041702167684,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-11 13:55:53.931525+00:00,2022-06-02 06:22:30+00:00,9.31486031857639,214.837630601407,243.011256577727,317.79806170457255,74.78680512684554
2022-06-12 00:54:52.914576+00:00,2022-05-30 09:37:30+00:00,12.637070770555557,67.65391686651128,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-12 11:53:51.897627+00:00,2022-05-30 09:37:30+00:00,13.094697889201388,67.65391686651128,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-12 22:52:50.880678+00:00,2022-06-04 12:07:30+00:00,8.448158341180555,284.4498453002343,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-13 09:51:49.863729+00:00,2022-06-02 04:52:30+00:00,11.207868793159722,210.85798843278826,320.32799764313074,317.79806170457255,-2.5299359385581965
2022-06-13 20:50:48.846780+00:00,2022-05-30 09:37:30+00:00,14.46757924513889,102.46002421592857,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-14 07:49:47.829831+00:00,2022-06-02 04:52:30+00:00,12.123123030451389,210.85798843278826,320.32799764313074,317.79806170457255,-2.5299359385581965
2022-06-14 18:48:46.812881+00:00,2022-05-30 09:37:30+00:00,15.382833482418983,67.65391686651128,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-15 05:47:45.795932+00:00,2022-06-04 12:07:30+00:00,10.736293934398148,284.4498453002343,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-15 16:46:44.778983+00:00,2022-06-04 12:07:30+00:00,11.193921053043981,284.4498453002343,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-16 03:45:43.762034+00:00,2022-05-30 09:37:30+00:00,16.75571483835648,67.65391686651128,440.71921156158425,317.79806170457255,-122.9211498570117
2022-06-16 14:44:42.745085+00:00,2022-06-04 12:07:30+00:00,12.109175290335648,284.4498453002343,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-17 01:43:41.728136+00:00,2022-06-01 00:52:30+00:00,16.03555240898148,141.24577373395732,278.3001254556411,317.79806170457255,39.49793624893147
2022-06-17 12:42:40.711186+00:00,2022-06-04 12:07:30+00:00,13.02442952761574,358.041702167684,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-17 23:41:39.694237+00:00,2022-06-01 00:52:30+00:00,16.950806646261576,141.24577373396096,278.3001254556411,317.79806170457255,39.49793624893147
2022-06-18 10:40:38.677288+00:00,2022-06-04 12:07:30+00:00,13.939683764907407,284.44984530023794,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-18 21:39:37.660339+00:00,2022-06-01 00:52:30+00:00,17.86606088355324,141.24577373396096,278.3001254556411,317.79806170457255,39.49793624893147
2022-06-19 08:38:36.643390+00:00,2022-06-04 12:07:30+00:00,14.854938002199075,358.041702167684,289.24175952168343,317.79806170457255,28.556302182889112
2022-06-19 19:37:35.626441+00:00,2022-06-04 12:07:30+00:00,15.312565120844909,323.2355948182667,289.24175952168343,317.79806170457255,28.556302182889112
