t_arrival,parker_v,PSP_time,delta_t_days,PSP_lon,Vr_pred_kms,Vr_true_kms,delta_v_kms
2018-11-01 05:07:30.110509+00:00,294.2032512865796,2018-11-03 08:52:30+00:00,-2.1562487209606482,32.84780951709399,184.7303645610902,396.3691477895607,18.93970029057283
2018-11-01 16:06:29.093560+00:00,455.1928521221057,2018-11-08 22:37:30+00:00,-7.271538268981482,358.041702167684,184.7303645610902,396.3691477895607,18.93970029057283
2018-11-02 03:05:28.076611+00:00,294.2032512865796,2018-11-03 08:52:30+00:00,-1.2409944836689815,214.837630601407,184.7303645610902,396.3691477895607,18.93970029057283
