time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2018-11-06 06:37:30+00:00,328.25822090118737,35.68829494327677,-4.066560939529585,301.04138618126984,10.638761574074074,2018-11-10 06:37:30+00:00,744.2249545413257,170.0039892901975,3.4187424690920505,496.1511248906908,326.1003514645252,30.0,-4.066560939529585
2018-11-06 06:52:30+00:00,328.3088606742047,35.69059964906766,-4.067670537937353,308.485101431679,10.64917824074074,2018-11-10 06:52:30+00:00,744.2276000033532,169.8666585860004,3.4175756431366677,512.1974123539231,326.20220721603056,30.0,-4.067670537937353
2018-11-06 07:07:30+00:00,328.35947445449074,35.69307945685212,-4.068731390975246,309.9281500870008,10.659594907407408,2018-11-10 07:07:30+00:00,744.2276000033532,169.72932790409604,3.4164086995697693,515.7953732411161,326.26171598481926,30.0,-4.068731390975246
2018-11-06 07:22:30+00:00,328.4100602776769,35.695734312726486,-4.0697434956822125,300.1507889493241,10.670011574074074,2018-11-10 07:22:30+00:00,744.2301298405434,169.5919972444263,3.415241638429354,527.8780874106417,326.2429575662127,30.0,-4.0697434956822125
2018-11-06 07:37:30+00:00,328.4606161812788,35.69856415900289,-4.070706851603794,298.4917335343852,10.68042824074074,2018-11-10 07:37:30+00:00,744.2325394795064,169.45466660702036,3.414074459753449,537.7365052865887,326.28038575523226,30.0,-4.070706851603794
2018-11-06 07:52:30+00:00,328.5111402048049,35.701568934211785,-4.071621460790012,305.59045369246513,10.690844907407408,2018-11-10 07:52:30+00:00,744.2325394795064,169.31733599187865,3.412907163580007,529.7213609984896,326.38043258834745,30.0,-4.071621460790012
2018-11-06 08:07:30+00:00,328.561630389873,35.70474857310947,-4.072487327793242,315.6022500844516,10.701261574074074,2018-11-10 08:07:30+00:00,744.2348256055712,169.1800053989284,3.411739749947047,524.686978297162,326.4973642940908,30.0,-4.072487327793242
2018-11-06 08:22:30+00:00,328.6120847803384,35.70810300668279,-4.073304459665183,311.4328478498647,10.71167824074074,2018-11-10 08:22:30+00:00,744.236986120252,169.04267482819913,3.410572218892561,522.9462298274902,326.5189526390045,30.0,-4.073304459665183
2018-11-06 08:37:30+00:00,328.66250141934654,35.711632161504,-4.074072865754635,326.2394220252144,10.722094907407408,2018-11-10 08:37:30+00:00,744.236986120252,168.9053442796327,3.409404570454558,535.8230528514334,326.66313196220386,30.0,-4.074072865754635
2018-11-06 08:52:30+00:00,328.7128783533192,35.715335960513194,-4.074792557952131,307.0598986817109,10.732511574074074,2018-11-10 08:52:30+00:00,744.239020068578,168.7680137532734,3.4082368046710028,549.288099212974,326.58724711381836,30.0,-4.074792557952131
2018-11-06 09:07:30+00:00,328.7632136389875,35.71921432457173,-4.075463551143331,308.91217505366086,10.74292824074074,2018-11-10 09:07:30+00:00,744.239020068578,168.6306832490922,3.4070689215799215,547.1671535893156,326.6488941715899,30.0,-4.075463551143331
2018-11-06 09:22:30+00:00,328.8135053304615,35.72326716965561,-4.076085862344609,311.75682589261675,10.753344907407408,2018-11-10 09:22:30+00:00,744.2409275413282,168.49335276703147,3.405900921219308,545.9495985372446,326.71699353209107,30.0,-4.076085862344609
2018-11-06 09:37:30+00:00,328.8637514847031,35.72749440800498,-4.076659511052685,309.89968618273855,10.763761574074074,2018-11-10 09:37:30+00:00,744.2427095576844,168.35602230712053,3.404732803627169,546.0962715637173,326.7531181184894,30.0,-4.076659511052685
2018-11-06 09:52:30+00:00,328.9139501617478,35.73189594813464,-4.077184519241016,329.1076525391782,10.77417824074074,2018-11-10 09:52:30+00:00,744.2427095576844,168.21869186933094,3.4035645688414715,543.9150071547817,326.9249739944537,30.0,-4.077184519241016
