time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2024-06-27 18:52:30+00:00,147.6966309177684,31.75253797089312,2.435226970878919,228.04154784563116,25.50167824074074,2024-07-01 18:52:30+00:00,399.6476751288176,335.0590534070788,2.9817094036414047,435.8514190317195,146.81897816731322,30.0,2.435226970878919
2024-06-27 19:07:30+00:00,147.69758315016037,31.654362667040964,2.4274513074373973,240.54431804946228,25.51209490740741,2024-07-01 19:07:30+00:00,398.4164114456164,334.9211803532978,2.9828531972944177,445.9933222036728,146.91215786143843,30.0,2.4274513074373973
2024-06-27 19:22:30+00:00,147.69945962709343,31.55608361663591,2.41961074313104,244.50088669182747,25.522511574074073,2024-07-01 19:22:30+00:00,398.4164114456164,334.7833073241969,2.9839969034406426,450.4382303839733,146.9726481881413,30.0,2.41961074313104
2024-06-27 19:37:30+00:00,147.70226998419886,31.45770084583243,2.4117045171034155,231.00516364483445,25.53292824074074,2024-07-01 19:37:30+00:00,397.1926837280942,334.6454343197929,2.985140522047085,463.2095158597662,146.98163394071625,30.0,2.4117045171034155
2024-06-27 19:52:30+00:00,147.70602399313915,31.35921438733952,2.403731857241751,232.6406527091196,25.54334490740741,2024-07-01 19:52:30+00:00,395.9765741605311,334.5075613400767,2.9862840530812025,440.2337228714524,147.03880005786928,30.0,2.403731857241751
2024-06-27 20:07:30+00:00,147.71073156368794,31.260624280752698,2.395691979994592,228.92805839189347,25.553761574074073,2024-07-01 20:07:30+00:00,395.9765741605311,334.36968838504635,2.987427496509491,433.4366801812544,147.0818687638701,30.0,2.395691979994592
2024-06-27 20:22:30+00:00,147.71640274634436,31.16193057264088,2.3875840901667087,224.93520328952923,25.56417824074074,2024-07-01 20:22:30+00:00,394.7681514099968,334.2318154547324,2.988570852298958,431.2186978297162,147.1264842525323,30.0,2.3875840901667087
2024-06-27 20:37:30+00:00,147.72304773479345,31.06313331670949,2.3794073807150817,224.09053849438988,25.57459490740741,2024-07-01 20:37:30+00:00,394.7681514099968,334.09394254909694,2.98971412041702,428.26933778519754,147.18125463424008,30.0,2.3794073807150817
2024-06-27 20:52:30+00:00,147.73067686811692,30.96423257416171,2.3711610325572368,229.35112346777703,25.585011574074073,2024-07-01 20:52:30+00:00,393.56747232691976,333.9560696681667,2.990857300830183,425.20868113522533,147.25055643505013,30.0,2.3711610325572368
2024-06-27 21:07:30+00:00,147.73930063384344,30.865228413721947,2.3628442143483417,257.19221959079084,25.59542824074074,2024-07-01 21:07:30+00:00,392.3745833978545,333.818196811958,2.992000393505417,427.02420701168614,147.35511403776397,30.0,2.3628442143483417
2024-06-27 21:22:30+00:00,147.74892967012983,30.76612091190653,2.35445608227299,256.33383784907403,25.60584490740741,2024-07-01 21:22:30+00:00,392.3745833978545,333.6803239804326,2.9931433984101146,426.6485809682805,147.407610532926,30.0,2.35445608227299
