time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg,Encounter
2024-12-24 19:22:30+00:00,263.1323178393898,11.058379714572036,-3.635990838832969,226.43953514757607,14.595416666666669,2024-12-28 19:22:30+00:00,346.7409411758094,118.72428543801354,-2.6486525763771627,345.4328642976389,272.685193689457,30.0,-3.635990838832969,22
2024-12-24 19:37:30+00:00,264.11962635420974,11.133062925454563,-3.6095904428233103,231.30784316903575,14.605833333333331,2024-12-28 19:37:30+00:00,346.7409411758094,118.58708767814666,-2.649901193847767,345.57595993322207,273.4345715484076,30.0,-3.6095904428233103,22
2024-12-24 19:52:30+00:00,265.09156965213515,11.209465920136642,-3.58216161089719,260.50483854246727,14.61625,2024-12-28 19:52:30+00:00,347.28374135342057,118.44988994953744,-2.651149723495408,343.57262103505843,273.3290158687654,30.0,-3.58216161089719,22
2024-12-24 20:07:30+00:00,266.04812223375404,11.287536462553415,-3.55377170693526,258.73802616010505,14.626666666666669,2024-12-28 20:07:30+00:00,347.70834326750446,118.31269225217774,-2.6523981652743656,343.51001669449084,274.30735999482783,30.0,-3.55377170693526,22
2024-12-24 20:22:30+00:00,266.9892809906434,11.367222867130495,-3.5244864766477875,267.7750855836251,14.637083333333331,2024-12-28 20:22:30+00:00,347.70834326750446,118.17549458601982,-2.653646519139434,345.0125208681135,274.9357955727247,30.0,-3.5244864766477875,22
2024-12-24 20:37:30+00:00,267.91506383223657,11.448474076825493,-3.4943699110923068,268.1467162619961,14.6475,2024-12-28 20:37:30+00:00,348.02058385067744,118.0382969510638,-2.654894785045888,345.24207011686144,275.81596113286014,30.0,-3.4943699110923068,22
2024-12-24 20:52:30+00:00,268.8255083339458,11.531239729825426,-3.4634841317691505,347.60503342197467,14.657916666666669,2024-12-28 20:52:30+00:00,348.2268148745928,117.90109934731598,-2.656142962948011,344.1847523650529,274.89316431584035,30.0,-3.4634841317691505,22
2024-12-24 21:07:30+00:00,269.7206703844813,11.615470222428671,-3.431889296891322,377.30230656536406,14.668333333333331,2024-12-28 21:07:30+00:00,348.2268148745928,117.76390177471394,-2.6573910528005658,344.12910406232606,275.28524958699575,30.0,-3.431889296891322,22
2024-12-24 21:22:30+00:00,270.60062285720437,11.701116766696012,-3.399643527063128,420.4390129382304,14.67875,2024-12-28 21:22:30+00:00,348.3336983641879,117.62670423328692,-2.658639054558828,345.07512520868113,275.5710171293463,30.0,-3.399643527063128,22
2024-12-24 21:37:30+00:00,271.46545434586864,11.788131430551704,-3.3668028478749794,378.05144496490914,14.689166666666669,2024-12-28 21:37:30+00:00,348.3480327396147,117.48950672298275,-2.659886968177076,339.2320534223706,276.96684983719365,30.0,-3.3668028478749794,22
2024-12-24 21:52:30+00:00,272.3152678764971,11.876467190120817,-3.3334211509150156,287.07299690517334,14.699583333333331,2024-12-28 21:52:30+00:00,348.3480327396147,117.35230924378274,-2.6611347936100542,341.9588202559822,279.5250107642986,30.0,-3.3334211509150156,22
2024-12-24 22:07:30+00:00,273.15017973660787,11.966077951889735,-3.299550167427228,258.40538381089107,14.71,2024-12-28 22:07:30+00:00,348.2766095752067,117.2151117956868,-2.662382530813039,346.9671675013912,281.1201718626704,30.0,-3.299550167427228,22
2024-12-24 22:22:30+00:00,273.97031826822166,12.056918595895114,-3.265239458333982,270.18428772873887,14.720416666666669,2024-12-28 22:22:30+00:00,348.2766095752067,117.07791437864284,-2.6636301797402706,346.6889259877574,281.554455800962,30.0,-3.265239458333982,22
2024-12-24 22:37:30+00:00,274.77582278395425,12.14894498621979,-3.2305364139963375,336.57460289566427,14.730833333333331,2024-12-28 22:37:30+00:00,348.12609935771815,116.9407169926611,-2.6648777403465074,345.7637729549249,280.8327423779531,30.0,-3.2305364139963375,22
2024-12-24 22:52:30+00:00,275.56684246812125,12.242114003163447,-3.195486267201056,261.73405379774965,14.74125,2024-12-28 22:52:30+00:00,347.9029636429315,116.80351963772682,-2.6661252125870067,345.07512520868113,283.31503304014484,30.0,-3.195486267201056,22
2024-12-24 23:07:30+00:00,276.34353538167994,12.3363835447313,-3.1601321139605028,226.62236413439877,14.751666666666669,2024-12-28 23:07:30+00:00,347.9029636429315,116.66632231380234,-2.667372596415996,343.1274346132443,285.24468543270933,30.0,-3.1601321139605028,22
2024-12-24 23:22:30+00:00,277.1060674749952,12.431712549374629,-3.124514944414491,241.2791159869624,14.762083333333331,2024-12-28 23:22:30+00:00,347.6133904625869,116.5291250208688,-2.668619891788235,344.6458383019318,285.4213873002334,30.0,-3.124514944414491,22
2024-12-24 23:37:30+00:00,277.8546116902696,12.52806099039973,-3.0886736796663468,242.69333351069844,14.7725,2024-12-28 23:37:30+00:00,347.2632496255531,116.39192775892592,-2.6698670986589583,343.8230383973289,286.0761393100878,30.0,-3.0886736796663468,22
2024-12-24 23:52:30+00:00,278.5893470836619,12.625389889599033,-3.052645216147906,238.33691691080463,14.782916666666669,2024-12-28 23:52:30+00:00,347.2632496255531,116.25473052793592,-2.6711142169823936,343.4056761268781,286.9145152078699,30.0,-3.052645216147906,22
2024-12-25 00:07:30+00:00,279.3104580264834,12.723661305872644,-3.016464474199649,247.40191986644408,14.793333333333331,2024-12-29 00:07:30+00:00,346.8580645954574,116.11753332787978,-2.672361246713276,342.4457429048414,287.2852232474009,30.0,-3.016464474199649,22
2024-12-25 00:22:30+00:00,280.01813343506495,12.822838342257366,-2.980164451901395,251.7444768518218,14.80375,2024-12-29 00:22:30+00:00,346.4029978305552,115.98033615875724,-2.6736081878068245,337.56260434056765,287.81034461186186,30.0,-2.980164451901395,22
2024-12-25 00:37:30+00:00,280.7125660654271,12.922885129407511,-2.943776281834597,229.5456829343404,14.814166666666669,2024-12-29 00:37:30+00:00,346.4029978305552,115.84313902053036,-2.674855040217273,336.7835281023929,289.20856858272265,30.0,-2.943776281834597,22
