time,longitude,radius,latitude,Vr,Times_Earth,Vr_pred_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2025-03-20 22:22:30+00:00,328.09281023720996,28.811155461484617,2.671350157064139,370.2922807047279,,,328.4594585327814,30.0,2.671350157064139
2025-03-20 22:37:30+00:00,328.1136593291856,28.70525884991883,2.6631332380935677,358.08544543936864,,,328.52657897294745,30.0,2.6631332380935677
2025-03-20 22:52:30+00:00,328.13575578896723,28.599225382307303,2.654832134509426,359.7240035251886,,,328.580456790449,30.0,2.654832134509426
2025-03-20 23:07:30+00:00,328.15911513244055,28.493054974234436,2.6464456406820887,352.48760905010295,,,328.64734328281554,30.0,2.6464456406820887
2025-03-20 23:22:30+00:00,328.1837531884928,28.386747560807496,2.6379725265805716,376.0932303192659,,,328.67361781098924,30.0,2.6379725265805716
2025-03-20 23:37:30+00:00,328.20968602494906,28.280303080950624,2.6294115411939054,368.8053370403331,,,328.7421913782261,30.0,2.6294115411939054
2025-03-20 23:52:30+00:00,328.2369299834512,28.17372148377,2.62076141062692,378.4907400791202,,,328.78796730382805,30.0,2.62076141062692
2025-03-21 00:07:30+00:00,328.26550168529013,28.067002728777673,2.6120208375972367,372.6104111010506,,,328.8579432464207,30.0,2.6120208375972367
2025-03-21 00:22:30+00:00,328.29541803751687,27.96014678626243,2.603188500928955,417.9364648763199,,,328.85280642211194,30.0,2.603188500928955
2025-03-21 00:37:30+00:00,328.32669623862995,27.85315363780759,2.594263055043119,402.4495638113642,,,328.93589465620494,30.0,2.594263055043119
2025-03-21 00:52:30+00:00,328.35935377714895,27.746023275129065,2.585243129821321,396.3436602055355,,,329.0088053507638,30.0,2.585243129821321
2025-03-21 01:07:30+00:00,328.393408428722,27.638755698816396,2.5761273305244545,387.46562127071394,,,329.08935677950603,30.0,2.5761273305244545
2025-03-21 01:22:30+00:00,328.42887834609155,27.531350933758628,2.566914233056268,390.5355417474377,,,329.1507634073388,30.0,2.566914233056268
2025-03-21 01:37:30+00:00,328.4657819643705,27.42380901150482,2.5576023884604098,398.0816489288693,,,329.2048342444633,30.0,2.5576023884604098
2025-03-21 01:52:30+00:00,328.50413804328997,27.316129976918095,2.548190320576985,413.9803846854532,,,329.2445117344482,30.0,2.548190320576985
2025-03-21 02:07:30+00:00,328.54396567386374,27.20831388876636,2.538676525458911,426.5944133737033,,,329.291309901274,30.0,2.538676525458911
2025-03-21 02:22:30+00:00,328.5852842859475,27.10036082007202,2.5290594707477196,386.9926705237064,,,329.4409625134642,30.0,2.5290594707477196
2025-03-21 02:37:30+00:00,328.6281136556401,26.992270858622167,2.5193375950448007,384.2011435447659,,,329.52213797469415,30.0,2.5193375950448007
2025-03-21 02:52:30+00:00,328.67247389354253,26.88404410467501,2.5095093082602227,398.263116165141,,,329.56596549864605,30.0,2.5095093082602227
2025-03-21 03:07:30+00:00,328.71838548648674,26.775680676472096,2.499572989226302,398.4527032390272,,,329.6425100850016,30.0,2.499572989226302
2025-03-21 03:22:30+00:00,328.76586932939273,26.667180714573156,2.489526983785758,389.00135145878056,,,329.744299683771,30.0,2.489526983785758
2025-03-21 03:37:30+00:00,328.81494666760466,26.55854437249497,2.479369607476275,389.6529303224673,,,329.8235804030661,30.0,2.479369607476275
2025-03-21 03:52:30+00:00,328.8656391326059,26.44977182130784,2.469099143423486,378.72644884331027,,,329.9361717229743,30.0,2.469099143423486
2025-03-21 04:07:30+00:00,328.91796875083423,26.34086325023928,2.458713841620327,374.1878487492124,,,330.0347245647338,30.0,2.458713841620327
2025-03-21 04:22:30+00:00,328.9719579521068,26.2318188674344,2.448211918197952,370.7156855628947,,,330.13276509195276,30.0,2.448211918197952
2025-03-21 04:37:30+00:00,329.02762957909647,26.122638900491275,2.4375915546517217,376.368744655727,,,330.2041296573737,30.0,2.4375915546517217
2025-03-21 04:52:30+00:00,329.0850068511374,26.0133235911841,2.426850899448222,379.4513164986263,,,330.2848491941665,30.0,2.426850899448222
2025-03-21 05:07:30+00:00,329.14411351473956,25.903873214653835,2.4159880598598193,379.6894959885909,,,330.37612305276724,30.0,2.4159880598598193
2025-03-21 05:22:30+00:00,329.2049737181828,25.794288062552788,2.405001108198918,378.6763761623822,,,330.4733279809708,30.0,2.405001108198918
2025-03-21 05:37:30+00:00,329.26761205820986,25.684568448462255,2.3938880790826205,371.75684965137975,,,330.5932792716895,30.0,2.3938880790826205
2025-03-21 05:52:30+00:00,329.332053593068,25.574714709183485,2.38264696843809,363.8309612065307,,,330.7210812160826,30.0,2.38264696843809
2025-03-21 06:07:30+00:00,329.3983238533448,25.464727205404422,2.3712757326178124,365.29355165012294,,,330.8161751051825,30.0,2.3712757326178124
2025-03-21 06:22:30+00:00,329.4664488528455,25.354606322532224,2.359772287502295,378.703205908152,,,330.86730262829195,30.0,2.359772287502295
2025-03-21 06:37:30+00:00,329.53645506273705,25.244352467667692,2.348134509566429,373.44240400667775,,,330.99075937239735,30.0,2.348134509566429
2025-03-21 06:52:30+00:00,329.6083695272437,25.13396608161469,2.336360229379645,365.47275762634695,,,331.1288798879187,30.0,2.336360229379645
2025-03-21 07:07:30+00:00,329.6822197992871,25.023447631719993,2.3244472346959397,361.367379637203,,,331.2549306893646,30.0,2.3244472346959397
2025-03-21 07:22:30+00:00,329.7580339478162,24.912797612408152,2.312393269725152,363.73071585172073,,,331.3552670437602,30.0,2.312393269725152
2025-03-21 07:37:30+00:00,329.8358405837878,24.802016547455704,2.300196033417175,374.67688082287685,,,331.4201764672365,30.0,2.300196033417175
2025-03-21 07:52:30+00:00,329.9156688727088,24.691104991002096,2.2878531784358063,365.40255264149926,,,331.57488065012495,30.0,2.2878531784358063
2025-03-21 08:07:30+00:00,329.9975485475617,24.58006352874776,2.275362310120867,361.4256692881711,,,331.71010329571897,30.0,2.275362310120867
2025-03-21 08:22:30+00:00,330.0815098890725,24.46889277590265,2.2627209872221794,372.67134722253985,,,331.77645382036894,30.0,2.2627209872221794
2025-03-21 08:37:30+00:00,330.16758383857467,24.357593387158463,2.2499267154016893,374.1690696615571,,,331.88971314645624,30.0,2.2499267154016893
2025-03-21 08:52:30+00:00,330.25580193094993,24.246166050931965,2.236976950518713,362.09962340334664,,,332.0704754981957,30.0,2.236976950518713
2025-03-21 09:07:30+00:00,330.34619631507786,24.134611490884232,2.223869097163134,345.9124582637729,,,332.28261757628536,30.0,2.223869097163134
2025-03-21 09:22:30+00:00,330.4387997779939,24.02293046799547,2.210600506981296,340.0124238071204,,,332.44633319873145,30.0,2.210600506981296
2025-03-21 09:37:30+00:00,330.53364575990076,23.911123781999606,2.1971684774897846,340.21683350330966,,,332.5775032418777,30.0,2.1971684774897846
2025-03-21 09:52:30+00:00,330.63076836609747,23.799192272306172,2.183570251067371,345.06329446715654,,,332.6829640164784,30.0,2.183570251067371
2025-03-21 10:07:30+00:00,330.73020237855394,23.687136819047325,2.169803013948741,347.53659199440926,,,332.80461478414804,30.0,2.169803013948741
2025-03-21 10:22:30+00:00,330.831983323848,23.57495834843121,2.1558638920922917,337.6330342237062,,,333.0051862333974,30.0,2.1558638920922917
2025-03-21 10:37:30+00:00,330.93614742355817,23.462657829366243,2.141749953566406,334.73367070116865,,,333.16648745271976,30.0,2.141749953566406
2025-03-21 10:52:30+00:00,331.0427316352113,23.35023627664567,2.1274582059222,352.78718182362365,,,333.1953283810157,30.0,2.1274582059222
2025-03-21 11:07:30+00:00,331.1517736636525,23.237694752370544,2.1129855951981424,331.35225375626044,,,333.4824078040085,30.0,2.1129855951981424
2025-03-21 11:22:30+00:00,331.26331199213007,23.125034368101133,2.0983290038274016,315.412847612428,,,333.7525155565209,30.0,2.0983290038274016
2025-03-21 11:37:30+00:00,331.37738591075106,23.012256287176903,2.0834852486682527,279.33377334316884,,,334.2342052830728,30.0,2.0834852486682527
2025-03-21 11:52:30+00:00,331.49403550942736,22.899361725266797,2.068451081064344,312.3961466256991,,,334.08977427417716,30.0,2.068451081064344
2025-03-21 12:07:30+00:00,331.6133017075213,22.78635195258067,2.0532231848232683,291.02379935551505,,,334.4440138330236,30.0,2.0532231848232683
2025-03-21 12:22:30+00:00,331.7352262621119,22.67322829535471,2.0377981754214587,263.688508084161,,,334.90837711090796,30.0,2.0377981754214587
2025-03-21 12:37:30+00:00,331.8598518322553,22.559992139491797,2.022172596000119,259.82063128469935,,,335.13001198882654,30.0,2.022172596000119
2025-03-21 12:52:30+00:00,331.987221956464,22.44664493104193,2.0063429183370323,246.66402499626489,,,335.484284090395,30.0,2.0063429183370323
2025-03-21 13:07:30+00:00,332.11738108728855,22.33318817874443,1.9903055405583976,226.8587180184028,,,335.97685928851797,30.0,1.9903055405583976
2025-03-21 13:22:30+00:00,332.2503746039828,22.21962345620753,1.974056786113097,223.0293030537277,,,336.2342702195345,30.0,1.974056786113097
2025-03-21 13:37:30+00:00,332.3862488600429,22.105952404439872,1.957592900750804,226.12785251684065,,,336.37296160264515,30.0,1.957592900750804
2025-03-21 13:52:30+00:00,332.5250512005424,21.99217673423093,1.940910051239872,233.12394847443537,,,336.4478573862407,30.0,1.940910051239872
2025-03-21 14:07:30+00:00,332.66682997029426,21.878298228479675,1.9240043246371603,218.91912878052568,,,336.90357754098216,30.0,1.9240043246371603
2025-03-21 14:22:30+00:00,332.8116345460636,21.764318744719972,1.906871726186115,226.42406605042123,,,336.96544052236413,30.0,1.906871726186115
2025-03-21 14:37:30+00:00,332.9595153423198,21.650240217738435,1.8895081787730872,244.02298404317276,,,336.86713701572944,30.0,1.8895081787730872
2025-03-21 14:52:30+00:00,333.11052390239837,21.536064662488545,1.8719095173957827,236.60445749400753,,,337.19577425956544,30.0,1.8719095173957827
2025-03-21 15:07:30+00:00,333.2647128630457,21.42179417691988,1.854071491055138,231.7855340295842,,,337.49119849311285,30.0,1.854071491055138
2025-03-21 15:22:30+00:00,333.4221359975695,21.307430944884324,1.83598976009714,225.76148314635935,,,337.819248344064,30.0,1.83598976009714
2025-03-21 15:37:30+00:00,333.58284823736403,21.192977239446268,1.8176598948283005,216.64401910160345,,,338.22534571911575,30.0,1.8176598948283005
2025-03-21 15:52:30+00:00,333.7469057061508,21.078435425781404,1.7990773734240575,213.48031414224744,,,338.51947730111084,30.0,1.7990773734240575
2025-03-21 16:07:30+00:00,333.9143657887661,20.963807963996164,1.7802375777907429,219.0666614900804,,,338.62498961289504,30.0,1.7802375777907429
2025-03-21 16:22:30+00:00,334.0852871050315,20.849097413613645,1.7611357951156104,224.2063620950611,,,338.74635320966075,30.0,1.7611357951156104
2025-03-21 16:37:30+00:00,334.259729559277,20.73430643665416,1.741767214962319,236.2425748340257,,,338.7388117079742,30.0,1.741767214962319
2025-03-21 16:52:30+00:00,334.43775435537503,20.619437801843965,1.7221269284888454,229.89192513838856,,,339.09763091495995,30.0,1.7221269284888454
2025-03-21 17:07:30+00:00,334.6194240757237,20.50449438699321,1.7022099238284285,243.14232641256552,,,339.07934120583224,30.0,1.7022099238284285
2025-03-21 17:22:30+00:00,334.80480269272147,20.38947918376539,1.6820110855983683,242.73377439765864,,,339.3263385237744,30.0,1.6820110855983683
2025-03-21 17:37:30+00:00,334.99395558334794,20.274395302360777,1.661525194289582,238.79707769830452,,,339.6450683351449,30.0,1.661525194289582
2025-03-21 17:52:30+00:00,335.18694957086086,20.15924597570353,1.640746924081876,247.54710766075,,,339.7267815750606,30.0,1.640746924081876
2025-03-21 18:07:30+00:00,335.38385295010625,20.04403456418285,1.6196708417371288,258.0660547917805,,,339.78962232452704,30.0,1.6196708417371288
2025-03-21 18:22:30+00:00,335.5847355887657,19.928764557182443,1.5982914008869176,269.8723224152931,,,339.8465414716811,30.0,1.5982914008869176
2025-03-21 18:37:30+00:00,335.78966888934025,19.81343958173148,1.5766029449431742,269.42190472492916,,,340.10748284163293,30.0,1.5766029449431742
2025-03-21 18:52:30+00:00,335.9987258497533,19.698063406128696,1.5545997040574562,252.4950438230384,,,340.6581825128631,30.0,1.5545997040574562
2025-03-21 19:07:30+00:00,336.21198108211354,19.582639946313755,1.532275794765286,248.81779710369997,,,340.9932756002577,30.0,1.532275794765286
2025-03-21 19:22:30+00:00,336.42951092145137,19.4671732667959,1.509625214149562,250.9357359542168,,,341.22299940337575,30.0,1.509625214149562
2025-03-21 19:37:30+00:00,336.6513933979253,19.351667590653864,1.4866418425621144,246.98140311371668,,,341.5750369954065,30.0,1.4866418425621144
2025-03-21 19:52:30+00:00,336.8777082934907,19.236127304123112,1.4633194412550017,241.09832860214496,,,341.976222281281,30.0,1.4633194412550017
2025-03-21 20:07:30+00:00,337.1085371686735,19.12055696379035,1.4396516520046412,240.093955041348,,,342.2833506263436,30.0,1.4396516520046412
2025-03-21 20:22:30+00:00,337.3439634627734,19.00496129798314,1.415631992282467,238.82216144936763,,,342.6016101697014,30.0,1.415631992282467
2025-03-21 20:37:30+00:00,337.58407247744833,18.889345218086177,1.3912538578667597,229.6540746204915,,,343.1091040063729,30.0,1.3912538578667597
2025-03-21 20:52:30+00:00,337.82895143233196,18.77371382423257,1.3665105211356212,235.6885340678043,,,343.26855081420285,30.0,1.3665105211356212
2025-03-21 21:07:30+00:00,338.07868951661635,18.658072411298612,1.3413951297776063,226.52094576231704,,,343.79673711377205,30.0,1.3413951297776063
2025-03-21 21:22:30+00:00,338.33337794501426,18.542426475062957,1.3159007054275973,237.56325393165,,,343.84123486279873,30.0,1.3159007054275973
2025-03-21 21:37:30+00:00,338.5931099769776,18.42678172214129,1.2900201448240047,240.3929029001825,,,344.09107236461665,30.0,1.2900201448240047
2025-03-21 21:52:30+00:00,338.8579809750223,18.311144076211253,1.2637462187417878,215.78766166698065,,,345.0440485346126,30.0,1.2637462187417878
2025-03-21 22:07:30+00:00,339.12808845582475,18.1955196854188,1.2370715716030127,218.6434755600419,,,345.29374902079064,30.0,1.2370715716030127
2025-03-21 22:22:30+00:00,339.403532122232,18.079914932278275,1.2099887225995778,207.4741949942511,,,345.9647510434519,30.0,1.2099887225995778
2025-03-21 22:37:30+00:00,339.6844139201895,17.964336440784013,1.1824900654669794,207.25239740653024,,,346.3163409365838,30.0,1.1824900654669794
2025-03-21 22:52:30+00:00,339.9708380789982,17.848791086136583,1.154567869684291,210.58443709684752,,,346.56049004074754,30.0,1.154567869684291
2025-03-21 23:07:30+00:00,340.26291116142164,17.733286003349654,1.1262142813247402,219.6800869666498,,,346.639770096379,30.0,1.1262142813247402
2025-03-21 23:22:30+00:00,340.5607421038815,17.617828597648575,1.0974213249240874,215.9708463522213,,,347.1081733007427,30.0,1.0974213249240874
2025-03-21 23:37:30+00:00,340.86444227067915,17.502426552985376,1.068180904828921,229.92196296152505,,,347.0719104393244,30.0,1.068180904828921
2025-03-21 23:52:30+00:00,341.17412549352497,17.387087843276028,1.0384848078710809,240.79042242908088,,,347.1561119374131,30.0,1.0384848078710809
2025-03-22 00:07:30+00:00,341.489908110215,17.27182074400938,1.0083247065793008,255.8895175487031,,,347.170362140431,30.0,1.0083247065793008
2025-03-22 00:22:30+00:00,341.8119090298232,17.15663383954456,0.9776921610993256,266.59160616531426,,,347.3136692033516,30.0,0.9776921610993256
2025-03-22 00:37:30+00:00,342.14024975245883,17.04153603875278,0.9465786245934724,278.12425471023136,,,347.4611353666006,30.0,0.9465786245934724
2025-03-22 00:52:30+00:00,342.4750544221418,16.92653658463802,0.914975447009379,298.79702416649104,,,347.47175873390154,30.0,0.914975447009379
2025-03-22 01:07:30+00:00,342.8164498771785,16.811645064846417,0.8828738795959709,259.0706193169846,,,348.63000407308533,30.0,0.8828738795959709
2025-03-22 01:22:30+00:00,343.16456566594525,16.696871428828246,0.8502650822785005,150.8611439778271,,,353.2349409160339,30.0,0.8502650822785005
2025-03-22 01:37:30+00:00,343.51953410882567,16.582225995686024,0.8171401286898835,169.39105629122977,,,352.56558983182043,30.0,0.8171401286898835
2025-03-22 01:52:30+00:00,343.8814903261153,16.46771946936975,0.7834900141106423,165.86479083261747,,,353.19870386388834,30.0,0.7834900141106423
2025-03-22 02:07:30+00:00,344.2505722529459,16.35336295645025,0.7493056650272163,171.1765563965833,,,353.3549573167427,30.0,0.7493056650272163
2025-03-22 02:22:30+00:00,344.6269207054855,16.23916797199374,0.7145779460983123,176.852034944973,,,353.512871301854,30.0,0.7145779460983123
2025-03-22 02:37:30+00:00,345.0106793816453,16.125146460767468,0.6792976722906461,176.52527675575797,,,353.9868431683913,30.0,0.6792976722906461
2025-03-22 02:52:30+00:00,345.40199487686107,16.011310814200097,0.6434556209214567,178.0015235748902,,,354.3767490809279,30.0,0.6434556209214567
2025-03-22 03:07:30+00:00,345.801016745005,15.897673875332206,0.607042541666475,173.30242961570255,,,355.094004491309,30.0,0.607042541666475
2025-03-22 03:22:30+00:00,346.207897469767,15.784248966632944,0.570049173515887,174.858420992917,,,355.49226915957684,30.0,0.570049173515887
2025-03-22 03:37:30+00:00,346.6227924888024,15.67104990231797,0.5324662593178281,186.35728808714913,,,355.40365648151123,30.0,0.5324662593178281
2025-03-22 03:52:30+00:00,347.04586022009295,15.558090999192824,0.4942845612948101,186.6022659124431,,,355.88432739102035,30.0,0.4942845612948101
2025-03-22 04:07:30+00:00,347.477262022203,15.44538710551716,0.4554948821820141,190.08334253587367,,,356.22157836979505,30.0,0.4554948821820141
2025-03-22 04:22:30+00:00,347.91716221329983,15.332953609527998,0.4160880837143081,190.75092792194113,,,356.69818832102106,30.0,0.4160880837143081
2025-03-22 04:37:30+00:00,348.36572805430524,15.22080645849628,0.3760551088555349,192.01711590514935,,,357.1555495656836,30.0,0.3760551088555349
2025-03-22 04:52:30+00:00,348.8231296963135,15.108962186887496,0.3353870078289053,199.89578389429695,,,357.33040709609514,30.0,0.3353870078289053
2025-03-22 05:07:30+00:00,349.289540187494,14.99743791990008,0.2940749616502731,210.16227045075124,,,357.44183624361807,30.0,0.2940749616502731
2025-03-22 05:22:30+00:00,349.76513540114763,14.886251404365844,0.2521103125182465,229.1269763331042,,,357.29808795249716,30.0,0.2521103125182465
2025-03-22 05:37:30+00:00,350.25009397449463,14.775421030564488,0.2094845951055367,236.35052503679705,,,357.6063694107723,30.0,0.2094845951055367
2025-03-22 05:52:30+00:00,350.7445972783131,14.664965836427342,0.1661895674969202,228.83965184692937,,,358.39743900589,30.0,0.1661895674969202
2025-03-22 06:07:30+00:00,351.248829292864,14.55490554809438,0.1222172502024359,227.6386570209609,,,358.99726111015406,30.0,0.1222172502024359
2025-03-22 06:22:30+00:00,351.7629765377163,14.445260587912578,0.0775599634072498,235.33339880192477,,,359.3112640628109,30.0,0.0775599634072498
2025-03-22 06:37:30+00:00,352.2872279639522,14.336052094593972,0.0322103686688508,242.36079740744375,,,359.66810753762934,30.0,0.0322103686688508
2025-03-22 06:52:30+00:00,352.82177480008073,14.22730195913616,-0.013838484274975,214.36900041736223,,,1.224366645540897,30.0,-0.013838484274975
2025-03-22 07:07:30+00:00,353.36681044395795,14.11903282264031,-0.0605931117541905,199.7999259466166,,,2.4439891843130113,30.0,-0.0605931117541905
2025-03-22 07:22:30+00:00,353.92253026735176,14.011268117918524,-0.1080595424135555,195.0026743601796,,,3.286127278989852,30.0,-0.1080595424135555
2025-03-22 07:37:30+00:00,354.489131436166,13.904032084751048,-0.1562432623761253,199.6634811299673,,,3.69548651191775,30.0,-0.1562432623761253
2025-03-22 07:52:30+00:00,355.06681271623006,13.797349780183923,-0.2051491572366561,196.06269348590695,,,4.504386370969485,30.0,-0.2051491572366561
2025-03-22 08:07:30+00:00,355.6557742121428,13.6912471224452,-0.2547814473455003,181.3706437813022,,,5.924652810782845,30.0,-0.2547814473455003
2025-03-22 08:22:30+00:00,356.25621713193084,13.58575088526514,-0.3051436225810115,193.80845097816749,,,5.928245729149694,30.0,-0.3051436225810115
2025-03-22 08:37:30+00:00,356.86834348447275,13.48088873769851,-0.356238370404737,180.30050083472457,,,7.331410507833425,30.0,-0.356238370404737
2025-03-22 08:52:30+00:00,357.4923557603738,13.37668925992763,-0.4080675005957083,175.9157610284326,,,8.283861196700741,30.0,-0.4080675005957083
2025-03-22 09:07:30+00:00,358.12845659196694,13.273181949114598,-0.4606318664282669,173.68791736227047,,,9.12643815186425,30.0,-0.4606318664282669
2025-03-22 09:22:30+00:00,358.7768483582076,13.170397264342428,-0.5139312800801521,204.7781901875294,,,8.162391842728425,30.0,-0.5139312800801521
2025-03-22 09:37:30+00:00,359.4377327703569,13.068366611882752,-0.5679644247776496,200.19968556007584,,,9.096122535156724,30.0,-0.5679644247776496
2025-03-22 10:07:30+00:00,0.7977802563297343,12.866697983320112,-0.6782204357746958,194.70703599850884,,,10.846915403164914,30.0,-0.6782204357746958
2025-03-22 10:22:30+00:00,1.4973390923477683,12.767127787137646,-0.7344341687368063,195.1621634763441,,,11.581303539278816,30.0,-0.7344341687368063
2025-03-22 10:37:30+00:00,2.2101809872091267,12.668447224692043,-0.7913631603633146,198.6546204458411,,,12.17359243780025,30.0,-0.7913631603633146
2025-03-22 10:52:30+00:00,2.9364966228203495,12.57069273146382,-0.8489989752599407,206.67184728816773,,,12.567423091461464,30.0,-0.8489989752599407
2025-03-22 11:07:30+00:00,3.6764726510958536,12.473901796243403,-0.9073314324705494,202.98989128863064,,,13.536544780045398,30.0,-0.9073314324705494
2025-03-22 11:22:30+00:00,4.430290946042348,12.378112937835686,-0.9663484878467244,209.7030206594324,,,14.026882022336745,30.0,-0.9663484878467244
2025-03-22 11:37:30+00:00,5.198127853542287,12.283365724172818,-1.026036116722742,214.0713564523707,,,14.649435962884361,30.0,-1.026036116722742
2025-03-22 11:52:30+00:00,5.980153356392302,12.189700764131649,-1.0863781919986977,215.7686123088583,,,15.406691079711296,30.0,-1.0863781919986977
2025-03-22 12:07:30+00:00,6.776530209272132,12.097159705209434,-1.147356361951113,216.97823117580683,,,16.1992230671627,30.0,-1.147356361951113
2025-03-22 12:22:30+00:00,7.587413002878718,12.00578522133156,-1.208949925802543,159.8247403259648,,,20.444961008077406,30.0,-1.208949925802543
2025-03-22 12:37:30+00:00,8.412947202664489,11.9156210077568,-1.2711357108681138,151.6371946772128,,,22.032634005916012,30.0,-1.2711357108681138
2025-03-22 12:52:30+00:00,9.25326809275662,11.826711752395749,-1.3338879477114949,156.47438287112823,,,22.51681048189151,30.0,-1.3338879477114949
2025-03-22 13:07:30+00:00,10.108499753991012,11.739103133750987,-1.397178152571802,168.3333932287668,,,22.49706715009482,30.0,-1.397178152571802
2025-03-22 13:22:30+00:00,10.97875384232042,11.652841764920582,-1.460975003335253,203.78819067377668,,,21.26031481039616,30.0,-1.460975003335253
2025-03-22 13:37:30+00:00,11.86412853571622,11.567975194931073,-1.5252442335295375,200.6423961963897,,,22.355194131328652,30.0,-1.5252442335295375
2025-03-22 13:52:30+00:00,12.764707186799187,11.484551837052244,-1.5899485164853342,194.7692756535974,,,23.621037321061138,30.0,-1.5899485164853342
2025-03-22 14:07:30+00:00,13.680557190850736,11.402620952513644,-1.6550473729963588,181.09348914858097,,,25.40840086732016,30.0,-1.6550473729963588
2025-03-22 14:22:30+00:00,14.611728581711802,11.322232576967544,-1.7204970735450855,209.47021076794655,,,24.794639760287286,30.0,-1.7204970735450855
2025-03-22 14:37:30+00:00,15.558252800099444,11.243437476595888,-1.7862505641426352,214.08107363405028,,,25.563878147286786,30.0,-1.7862505641426352
2025-03-22 14:52:30+00:00,16.520141286744714,11.166287074917475,-1.8522573959840969,229.7408781172252,,,25.882104531049457,30.0,-1.8522573959840969
2025-03-22 15:07:30+00:00,17.49738414714082,11.090833379795525,-1.918463675626128,246.99955655258765,,,26.240082156123016,30.0,-1.918463675626128
2025-03-22 15:22:30+00:00,18.489948807547893,11.017128908279362,-1.984812032314473,274.0161477706509,,,26.401379067350938,30.0,-1.984812032314473
2025-03-22 15:37:30+00:00,19.497778578225898,10.945226585857093,-2.0512415993128568,252.18305018167536,,,28.12671278499432,30.0,-2.0512415993128568
2025-03-22 15:52:30+00:00,20.520791426797015,10.87517966429663,-2.117688028376583,261.4006482919002,,,28.876051365763075,30.0,-2.117688028376583
2025-03-22 16:07:30+00:00,21.558878487527146,10.807041598484608,-2.1840835115742943,290.33924465303807,,,29.10815688774446,30.0,-2.1840835115742943
2025-03-22 16:22:30+00:00,22.611902994067773,10.740865951070823,-2.2503568511011043,278.11595377408946,,,30.520147999213656,30.0,-2.2503568511011043
2025-03-22 16:37:30+00:00,23.67969878803163,10.67670625224003,-2.3164335305081036,286.6529517700104,,,31.377984047428676,30.0,-2.3164335305081036
2025-03-22 16:52:30+00:00,24.76206946676735,10.614615886113093,-2.3822358476984644,289.13431771398933,,,32.41881177965585,30.0,-2.3822358476984644
2025-03-22 17:07:30+00:00,25.8587869621976,10.554647939527598,-2.4476830440832646,270.5091009287323,,,34.06803148012904,30.0,-2.4476830440832646
2025-03-22 17:22:30+00:00,26.969590939470883,10.496855066455428,-2.5126915057291113,267.94012911361574,,,35.282176871698674,30.0,-2.5126915057291113
2025-03-22 17:37:30+00:00,28.09418754830948,10.441289330985796,-2.5771749584102293,266.414841857051,,,36.47818367072992,30.0,-2.5771749584102293
